20,39,1500,9268,1606,1009,1918,0,48,1645,1919,1654,1668,3711,2060,2375,5010,1424,3610,1799,6361,1444,3616,0
19,40,1504,9321,1610,1017,1930,0,53,1654,1928,1662,1676,3721,2076,2388,5038,1435,3618,1800,6396,1456,3654,0
19,44,1511,9340,1619,1023,1943,0,48,1664,1940,1675,1685,3729,2096,2409,5054,1444,3632,1804,6432,1464,3668,0
19,44,1519,9383,1627,1031,1950,0,48,1678,1947,1681,1696,3751,2106,2427,5080,1452,3650,1812,6457,1482,3688,0
20,45,1528,9406,1632,1039,1959,0,48,1692,1955,1692,1709,3768,2116,2441,5094,1464,3662,1818,6489,1490,3612,0
19,41,1537,9412,1643,1046,1964,0,52,1706,1962,1697,1723,3720,2122,2456,5108,1484,3606,1826,6523,1496,3634,0
19,42,1545,9424,1651,1054,1975,0,50,1722,1970,1700,1735,3736,2050,2467,5140,1395,3626,1827,6544,1512,3650,0
18,43,1553,9462,1659,1060,1988,0,48,1731,1978,1709,1747,3760,2062,2387,5074,1412,3646,1832,6576,1522,3670,0
19,43,1559,9480,1664,1067,1996,0,51,1742,1990,1723,1760,3777,2070,2403,5094,1417,3664,1841,6517,1448,3680,0
19,43,1564,9501,1672,1075,2010,0,52,1665,1997,1732,1764,3792,2078,2424,5112,1427,3686,1851,6547,1452,3696,0
19,42,1572,9533,1679,1077,2015,0,51,1674,2003,1660,1683,3823,2096,2444,5138,1435,3698,1859,6567,1458,3716,0
19,46,1583,9557,1687,1084,2028,0,56,1685,2014,1669,1696,3839,2100,2453,5172,1445,3722,1874,6605,1476,3738,0
20,48,1590,9580,1696,1092,2034,0,54,1696,2021,1680,1705,3859,2108,2467,5204,1451,3734,1880,6644,1488,3754,0
20,49,1595,9665,1705,1098,2043,0,49,1706,2026,1690,1712,3876,2116,2475,5230,1459,3758,1885,6675,1494,3764,0
20,47,1604,9717,1716,1104,2053,0,50,1718,2036,1698,1721,3889,2142,2489,5254,1473,3784,1899,6705,1514,3786,0
20,48,1609,9732,1723,1111,2065,0,51,1730,2042,1707,1731,3907,2148,2495,5266,1484,3804,1905,6737,1520,3812,0
20,46,1621,9771,1728,1116,2072,0,50,1738,2054,1718,1740,3927,2166,2512,5288,1495,3822,1914,6775,1532,3822,0
20,47,1628,9789,1738,1122,2079,0,46,1749,2068,1729,1752,3919,2184,2529,5314,1504,3840,1918,6809,1538,3840,0
20,48,1634,9808,1747,1125,2092,0,42,1759,2074,1746,1760,3935,2176,2547,5338,1505,3860,1923,6841,1548,3862,0
20,45,1639,9848,1754,1130,2097,0,42,1763,2082,1755,1776,3959,2188,2556,5346,1520,3874,1939,6869,1554,3878,0
21,43,1646,9871,1760,1137,2104,0,41,1775,2089,1762,1785,3968,2198,2568,5360,1527,3896,1942,6889,1556,3908,0
21,45,1653,9920,1766,1142,2117,0,43,1777,2098,1773,1793,3985,2202,2585,5390,1540,3910,1955,6911,1566,3938,0
20,47,1659,9968,1773,1149,2124,0,46,1789,2107,1776,1803,3999,2204,2604,5410,1551,3936,1961,6941,1570,3960,0
20,47,1666,10067,1778,1155,2135,0,43,1797,2115,1782,1816,4012,2218,2620,5436,1559,3956,1968,6976,1580,3976,0
20,46,1673,10018,1790,1157,2143,0,42,1809,2120,1794,1825,4024,2234,2631,5460,1573,3978,1970,7019,1586,3982,0
21,45,1680,10081,1800,1163,2153,0,43,1817,2129,1802,1840,4048,2248,2639,5484,1591,4000,1979,7048,1596,3986,0
21,42,1682,10097,1806,1167,2159,0,45,1826,2136,1809,1856,4068,2260,2653,5508,1595,4018,1990,7073,1608,4002,0
21,41,1689,10146,1812,1170,2168,0,45,1833,2145,1817,1864,4088,2278,2667,5534,1603,4034,1998,7108,1622,4020,0
21,46,1692,10163,1818,1180,2174,0,48,1850,2158,1828,1885,4104,2294,2683,5552,1615,4046,2001,7147,1632,3964,0
21,48,1701,10174,1826,1188,2185,0,48,1860,2168,1845,1897,4052,2314,2695,5576,1628,3966,2009,7192,1642,3974,0
21,51,1706,10191,1832,1196,2190,0,48,1872,2174,1858,1915,4072,2238,2700,5598,1544,3976,2018,7221,1648,3994,0
22,52,1717,10245,1839,1203,2199,0,47,1883,2181,1866,1923,4099,2256,2631,5528,1556,3998,2030,7245,1652,4000,0
22,51,1724,10262,1846,1210,2207,0,47,1894,2191,1878,1935,4121,2274,2647,5558,1565,4020,2039,7181,1576,4012,0
21,51,1730,10283,1850,1218,2215,0,48,1816,2197,1883,1944,4143,2282,2664,5608,1583,4034,2048,7207,1580,4050,0
23,52,1737,10309,1862,1228,2224,0,45,1826,2206,1802,1860,4163,2294,2673,5630,1585,4054,2054,7229,1594,4082,0
23,51,1747,10338,1868,1233,2236,0,47,1834,2216,1811,1875,4176,2314,2687,5658,1601,4072,2071,7251,1606,4104,0
23,52,1755,10366,1877,1239,2244,0,46,1843,2225,1821,1885,4189,2326,2697,5684,1608,4096,2076,7273,1618,4124,0
23,51,1764,10446,1884,1248,2253,0,47,1852,2230,1831,1896,4212,2334,2711,5698,1617,4102,2086,7319,1624,4136,0
22,53,1774,10501,1891,1256,2257,0,49,1861,2242,1846,1919,4229,2350,2725,5702,1624,4136,2091,7344,1634,4166,0
23,51,1781,10518,1900,1260,2270,0,51,1874,2252,1859,1935,4256,2356,2743,5724,1635,4166,2102,7369,1642,4174,0
23,49,1788,10556,1908,1264,2277,0,49,1886,2262,1877,1947,4280,2372,2757,5750,1651,4184,2111,7399,1652,4196,0
25,53,1795,10580,1914,1274,2284,0,51,1898,2272,1887,1951,4280,2390,2772,5774,1656,4200,2119,7421,1660,4220,0
25,54,1805,10599,1923,1283,2293,0,54,1914,2280,1902,1959,4304,2390,2787,5798,1657,4224,2130,7453,1676,4232,0
24,56,1811,10641,1931,1288,2299,0,56,1926,2287,1914,1968,4317,2408,2791,5796,1663,4240,2135,7484,1680,4260,0
23,55,1815,10660,1940,1293,2306,0,53,1936,2298,1922,1979,4331,2426,2803,5828,1676,4264,2144,7495,1678,4268,0
23,58,1820,10711,1944,1301,2313,0,49,1934,2304,1930,1987,4352,2442,2809,5852,1691,4274,2148,7540,1694,4298,0
22,57,1828,10754,1949,1309,2317,0,51,1944,2309,1930,1988,4369,2460,2827,5876,1695,4284,2155,7575,1702,4306,0
21,56,1833,10851,1954,1314,2322,0,48,1959,2319,1938,2001,4385,2466,2848,5892,1697,4298,2161,7615,1710,4320,0
22,54,1840,10882,1956,1318,2333,0,47,1967,2323,1947,2008,4405,2474,2857,5904,1704,4322,2168,7637,1714,4324,0
20,53,1846,10948,1960,1322,2335,0,46,1975,2331,1954,2019,4425,2480,2867,5924,1707,4334,2171,7660,1722,4326,0
20,51,1854,10971,1968,1325,2340,0,42,1982,2343,1964,2032,4444,2492,2875,5946,1719,4346,2185,7685,1726,4330,0
19,52,1862,11021,1972,1332,2346,0,40,1994,2353,1971,2039,4461,2498,2889,5974,1724,4358,2198,7716,1744,4350,0
19,56,1869,11046,1977,1338,2356,0,40,2008,2355,1982,2045,4479,2504,2896,5988,1725,4380,2202,7764,1754,4282,0
17,50,1877,11065,1986,1345,2362,0,36,2021,2366,1991,2056,4425,2526,2908,5998,1727,4320,2211,7791,1762,4302,0
17,45,1883,11085,1992,1349,2368,0,37,2029,2373,2000,2068,4437,2442,2920,6016,1639,4332,2219,7813,1770,4316,0
17,44,1890,11129,2000,1355,2375,0,36,2040,2374,2009,2081,4451,2454,2843,5952,1657,4350,2226,7829,1776,4328,0
17,44,1896,11148,2003,1363,2381,0,39,2052,2387,2017,2091,4476,2456,2857,5984,1661,4364,2235,7771,1696,4356,0
17,41,1901,11172,2008,1369,2390,0,44,1972,2394,2027,2097,4485,2464,2876,6000,1671,4384,2240,7797,1712,4378,0
18,41,1907,11207,2015,1376,2398,0,42,1983,2404,1948,2012,4496,2474,2891,6020,1683,4400,2252,7825,1724,4386,0
18,43,1912,11236,2022,1382,2405,0,42,1994,2410,1960,2019,4519,2488,2909,6038,1695,4406,2262,7852,1728,4404,0
18,45,1920,11260,2029,1388,2414,0,42,2005,2415,1962,2027,4544,2498,2917,6056,1703,4412,2268,7883,1738,4416,0
19,45,1930,11338,2037,1395,2419,0,42,2010,2422,1976,2037,4561,2520,2928,6076,1711,4420,2274,7907,1742,4426,0
19,47,1933,11394,2040,1401,2424,0,41,2014,2426,1987,2045,4569,2528,2935,6104,1716,4448,2281,7932,1748,4440,0
19,48,1937,11421,2048,1404,2431,0,40,2022,2432,1996,2053,4580,2534,2947,6118,1721,4458,2289,7957,1754,4448,0
18,42,1944,11457,2056,1409,2435,0,40,2029,2441,2002,2059,4593,2548,2952,6154,1731,4474,2300,7981,1766,4448,0
18,41,1951,11479,2060,1419,2441,0,41,2036,2448,2013,2064,4579,2556,2960,6176,1740,4482,2310,8009,1772,4480,0
19,44,1956,11497,2067,1424,2449,0,36,2050,2456,2022,2076,4597,2560,2968,6202,1741,4494,2312,8047,1780,4498,0
19,44,1964,11544,2073,1426,2459,0,37,2062,2468,2037,2081,4612,2580,2975,6214,1755,4502,2320,8084,1798,4522,0
21,46,1970,11565,2081,1435,2465,0,38,2074,2482,2038,2091,4628,2598,2996,6230,1764,4514,2325,8111,1790,4544,0
21,49,1976,11620,2088,1437,2474,0,36,2072,2484,2045,2101,4644,2606,3005,6238,1775,4524,2328,8144,1800,4552,0
21,45,1983,11667,2097,1441,2480,0,36,2078,2493,2042,2100,4652,2626,3017,6254,1785,4538,2332,8177,1814,4560,0
21,45,1988,11774,2104,1448,2489,0,37,2082,2500,2051,2112,4664,2646,3031,6284,1791,4550,2341,8201,1822,4576,0
21,42,1995,11720,2112,1456,2500,0,37,2086,2503,2062,2117,4679,2656,3043,6308,1800,4568,2355,8229,1834,4590,0
21,46,2004,11778,2119,1464,2505,0,37,2102,2516,2078,2132,4692,2664,3055,6340,1808,4584,2361,8253,1842,4608,0
21,49,2012,11802,2124,1470,2514,0,41,2114,2525,2082,2144,4705,2674,3063,6362,1815,4606,2365,8276,1862,4636,0
21,47,2019,11848,2132,1479,2522,0,40,2124,2530,2096,2167,4736,2682,3079,6382,1823,4616,2368,8309,1870,4662,0
22,48,2025,11866,2139,1486,2535,0,40,2132,2538,2106,2176,4756,2704,3093,6392,1833,4644,2378,8340,1874,4582,0
22,46,2032,11882,2146,1491,2543,0,41,2143,2548,2112,2188,4696,2730,3108,6410,1845,4570,2385,8369,1886,4594,0
21,43,2038,11894,2152,1499,2552,0,40,2156,2555,2125,2197,4711,2646,3121,6424,1756,4588,2391,8401,1888,4610,0
20,42,2044,11930,2158,1506,2560,0,40,2162,2558,2134,2209,4720,2648,3041,6366,1759,4598,2398,8423,1894,4616,0
19,40,2052,11945,2167,1511,2564,0,37,2171,2566,2141,2220,4732,2660,3053,6388,1777,4608,2402,8368,1812,4626,0
18,39,2056,11974,2172,1517,2569,0,39,2091,2570,2146,2232,4748,2664,3064,6434,1781,4632,2408,8393,1814,4644,0
17,42,2063,12002,2176,1520,2579,0,38,2100,2577,2061,2149,4767,2678,3077,6458,1799,4654,2411,8413,1824,4660,0
16,41,2068,12021,2184,1524,2585,0,40,2108,2585,2072,2159,4787,2704,3093,6482,1807,4664,2415,8444,1834,4684,0
17,44,2072,12048,2187,1530,2592,0,41,2115,2590,2077,2168,4804,2714,3100,6504,1817,4682,2420,8469,1844,4714,0
16,40,2080,12117,2191,1538,2600,0,40,2127,2598,2101,2181,4824,2726,3113,6528,1821,4702,2430,8517,1844,4724,0
16,39,2086,12174,2196,1546,2611,0,39,2137,2607,2109,2191,4837,2730,3127,6536,1831,4738,2440,8547,1858,4740,0
17,40,2092,12196,2202,1552,2624,0,38,2144,2615,2114,2209,4859,2736,3139,6564,1835,4752,2442,8567,1862,4756,0
16,39,2099,12235,2209,1556,2630,0,36,2152,2624,2128,2223,4880,2742,3147,6582,1839,4774,2444,8593,1872,4758,0
17,42,2111,12255,2215,1560,2634,0,38,2160,2636,2138,2229,4879,2752,3160,6604,1853,4786,2464,8616,1884,4780,0
17,44,2112,12268,2220,1568,2640,0,42,2167,2642,2150,2239,4891,2744,3169,6632,1856,4800,2471,8644,1892,4808,0
17,44,2119,12310,2226,1572,2646,0,41,2177,2643,2159,2244,4905,2746,3167,6632,1859,4812,2476,8657,1896,4836,0
17,43,2124,12324,2237,1580,2649,0,43,2184,2651,2165,2253,4924,2754,3171,6654,1865,4820,2482,8684,1890,4848,0
17,40,2128,12371,2242,1586,2652,0,43,2182,2656,2172,2264,4940,2770,3179,6676,1889,4840,2489,8716,1902,4868,0
17,43,2136,12416,2248,1592,2659,0,46,2190,2664,2178,2264,4947,2778,3185,6708,1901,4854,2500,8763,1912,4894,0
19,43,2144,12520,2254,1600,2667,0,44,2200,2676,2187,2271,4952,2786,3195,6746,1911,4868,2508,8780,1920,4912,0
18,43,2149,12556,2261,1604,2680,0,44,2209,2683,2194,2276,4967,2792,3213,6764,1917,4882,2512,8808,1926,4938,0
18,44,2156,12624,2269,1610,2685,0,43,2217,2688,2212,2287,4988,2824,3221,6786,1921,4896,2514,8825,1938,4954,0
18,40,2165,12649,2276,1617,2693,0,41,2226,2694,2224,2297,5007,2838,3241,6814,1933,4908,2518,8848,1944,4984,0
17,39,2172,12698,2282,1626,2700,0,44,2234,2698,2234,2312,5021,2850,3249,6844,1949,4926,2524,8875,1954,5002,0
18,43,2179,12720,2288,1631,2708,0,47,2247,2706,2246,2331,5045,2852,3260,6856,1957,4938,2526,8895,1962,4934,0
15,43,2186,12733,2293,1639,2715,0,43,2254,2715,2259,2343,4984,2862,3272,6884,1961,4856,2528,8920,1974,4960,0
16,44,2193,12754,2298,1644,2723,0,39,2257,2721,2266,2349,5004,2790,3280,6910,1877,4878,2538,8936,1994,4982,0
16,46,2198,12798,2307,1654,2729,0,40,2265,2730,2274,2363,5021,2808,3193,6844,1889,4902,2542,8963,2000,5000,0
17,47,2203,12815,2313,1659,2740,0,40,2278,2734,2285,2367,5045,2818,3209,6868,1899,4924,2548,8909,1922,5016,0
17,48,2212,12836,2322,1668,2747,0,39,2198,2746,2294,2381,5061,2830,3216,6898,1908,4942,2554,8937,1936,5032,0
17,46,2221,12861,2327,1672,2755,0,39,2208,2754,2215,2300,5071,2842,3224,6916,1924,4958,2559,8968,1948,5048,0
18,46,2228,12883,2332,1681,2767,0,40,2217,2760,2227,2303,5089,2856,3245,6940,1931,4966,2566,8995,1954,5064,0
20,44,2240,12897,2340,1689,2777,0,43,2229,2774,2241,2311,5119,2866,3269,6954,1941,4984,2580,9024,1966,5080,0
20,44,2249,12974,2348,1699,2784,0,48,2243,2783,2254,2323,5140,2880,3291,6982,1963,5010,2589,9060,1986,5100,0
21,48,2258,13026,2358,1706,2796,0,49,2256,2791,2273,2332,5159,2902,3320,7020,1973,5040,2590,9077,1996,5122,0
22,50,2264,13045,2367,1717,2804,0,49,2269,2806,2282,2347,5180,2920,3333,7050,1987,5062,2596,9121,2002,5166,0
22,49,2271,13078,2374,1724,2813,0,48,2283,2813,2298,2355,5199,2948,3343,7060,2000,5088,2608,9153,2010,5178,0
24,48,2276,13100,2381,1730,2821,0,48,2291,2821,2312,2365,5197,2960,3359,7096,2011,5096,2614,9196,2020,5200,0
24,47,2284,13111,2388,1735,2832,0,47,2306,2829,2320,2376,5217,2962,3367,7130,2009,5120,2624,9217,2026,5210,0
24,48,2293,13157,2398,1740,2839,0,48,2314,2840,2332,2389,5235,2972,3369,7142,2019,5142,2628,9247,2040,5220,0
24,48,2298,13177,2408,1748,2847,0,47,2322,2853,2348,2403,5255,2980,3389,7176,2032,5164,2638,9264,2046,5240,0
25,51,2308,13221,2415,1755,2858,0,48,2321,2861,2355,2411,5276,2994,3404,7196,2047,5178,2650,9295,2056,5270,0
25,52,2314,13258,2425,1766,2868,0,46,2333,2869,2358,2425,5300,3006,3419,7210,2055,5192,2659,9343,2066,5296,0
23,51,2320,13354,2435,1774,2873,0,43,2346,2870,2370,2441,5323,3022,3436,7246,2063,5226,2671,9381,2074,5322,0
23,50,2325,13294,2442,1780,2880,0,40,2356,2874,2383,2448,5336,3038,3452,7272,2068,5252,2678,9419,2084,5336,0
23,52,2331,13347,2448,1784,2886,0,37,2365,2878,2392,2460,5360,3048,3464,7290,2077,5268,2681,9453,2090,5358,0
22,48,2340,13363,2453,1790,2892,0,36,2373,2885,2402,2473,5381,3062,3480,7318,2085,5290,2690,9488,2102,5372,0
22,46,2346,13417,2461,1798,2895,0,36,2387,2894,2410,2477,5393,3070,3495,7354,2095,5306,2694,9524,2108,5388,0
21,45,2354,13442,2468,1803,2902,0,39,2402,2899,2421,2485,5407,3082,3512,7374,2108,5324,2702,9560,2122,5314,0
21,44,2360,13457,2475,1810,2909,0,40,2414,2907,2434,2503,5351,3098,3523,7410,2119,5258,2715,9592,2130,5336,0
21,44,2366,13471,2482,1818,2916,0,42,2423,2918,2446,2515,5368,3022,3533,7422,2035,5276,2724,9625,2138,5354,0
22,43,2376,13509,2488,1824,2924,0,39,2438,2925,2461,2531,5384,3028,3457,7356,2045,5286,2736,9656,2144,5370,0
23,42,2384,13519,2494,1832,2930,0,40,2446,2933,2469,2551,5396,3042,3475,7374,2049,5306,2748,9612,2064,5388,0
23,40,2390,13545,2498,1837,2939,0,41,2366,2936,2478,2561,5413,3056,3485,7414,2060,5318,2754,9640,2070,5412,0
23,39,2400,13572,2503,1841,2950,0,39,2374,2941,2395,2476,5439,3060,3496,7430,2072,5334,2758,9661,2074,5424,0
22,40,2404,13598,2509,1848,2957,0,39,2389,2950,2406,2488,5449,3076,3507,7448,2079,5344,2769,9697,2078,5440,0
23,40,2410,13616,2516,1857,2963,0,42,2399,2961,2411,2500,5468,3096,3516,7476,2095,5366,2781,9720,2090,5454,0
22,38,2414,13695,2521,1870,2968,0,45,2412,2969,2425,2509,5489,3106,3523,7506,2103,5386,2785,9775,2096,5476,0
22,40,2422,13746,2530,1875,2978,0,44,2417,2976,2436,2519,5507,3126,3535,7528,2117,5404,2790,9803,2102,5498,0
22,41,2426,13769,2539,1882,2986,0,43,2423,2988,2447,2536,5523,3146,3547,7546,2121,5414,2798,9837,2110,5510,0
22,44,2434,13817,2543,1888,2998,0,40,2431,2992,2456,2544,5536,3160,3561,7568,2133,5430,2805,9868,2128,5522,0
24,44,2446,13840,2550,1892,3003,0,40,2445,3006,2467,2559,5543,3178,3567,7584,2141,5436,2819,9897,2134,5532,0
24,43,2452,13856,2556,1898,3014,0,43,2451,3014,2474,2569,5555,3182,3580,7606,2141,5448,2836,9936,2148,5554,0
23,42,2458,13909,2564,1904,3020,0,44,2461,3023,2486,2581,5563,3198,3592,7620,2152,5462,2842,9971,2160,5586,0
22,43,2467,13929,2578,1913,3028,0,44,2472,3029,2494,2597,5592,3200,3608,7640,2156,5476,2851,10001,2152,5592,0
21,44,2476,13985,2585,1920,3037,0,41,2473,3041,2507,2607,5611,3220,3625,7654,2169,5488,2864,10039,2164,5600,0
22,43,2482,14035,2594,1927,3044,0,47,2484,3050,2511,2612,5629,3242,3632,7678,2187,5512,2880,10067,2174,5620,0
23,42,2488,14138,2600,1935,3054,0,51,2494,3059,2519,2624,5644,3248,3640,7704,2203,5524,2884,10092,2186,5640,0
22,43,2496,14169,2609,1942,3059,0,52,2507,3065,2527,2637,5669,3264,3648,7736,2217,5536,2890,10119,2194,5660,0
23,45,2504,14230,2618,1950,3070,0,53,2520,3075,2547,2659,5696,3290,3664,7758,2231,5554,2895,10156,2202,5684,0
23,47,2512,14254,2626,1956,3080,0,55,2532,3080,2559,2665,5711,3302,3673,7776,2245,5586,2901,10180,2212,5708,0
24,46,2523,14316,2635,1962,3089,0,54,2544,3092,2573,2680,5729,3318,3688,7794,2260,5606,2915,10217,2230,5720,0
24,45,2532,14334,2639,1971,3096,0,56,2557,3099,2585,2697,5748,3332,3713,7818,2275,5620,2922,10243,2250,5650,0
22,48,2538,14351,2654,1978,3107,0,56,2568,3114,2602,2705,5699,3340,3740,7842,2285,5550,2934,10283,2270,5668,0
21,49,2545,14367,2660,1989,3117,0,54,2578,3122,2612,2712,5727,3264,3759,7868,2196,5568,2941,10324,2276,5692,0
21,50,2554,14404,2669,1996,3127,0,55,2589,3129,2623,2723,5743,3288,3681,7808,2203,5590,2945,10352,2284,5700,0
21,48,2558,14419,2676,2003,3133,0,56,2598,3142,2637,2740,5756,3306,3704,7834,2223,5600,2951,10295,2204,5724,0
23,44,2565,14441,2680,2008,3142,0,58,2514,3145,2646,2756,5779,3314,3715,7870,2229,5620,2955,10333,2208,5736,0
22,45,2570,14472,2686,2015,3153,0,55,2525,3152,2564,2679,5800,3320,3724,7882,2235,5636,2959,10369,2218,5760,0
21,45,2576,14502,2693,2020,3159,0,51,2534,3166,2574,2693,5824,3340,3732,7908,2244,5644,2970,10417,2218,5772,0
22,44,2580,14527,2700,2026,3163,0,48,2544,3176,2588,2700,5848,3350,3743,7942,2259,5662,2984,10437,2232,5786,0
22,44,2585,14605,2706,2032,3173,0,48,2551,3183,2602,2713,5871,3360,3757,7968,2267,5676,2994,10476,2240,5806,0
22,44,2592,14661,2714,2040,3184,0,46,2562,3188,2609,2723,5881,3368,3771,7990,2275,5686,3002,10509,2252,5834,0
21,45,2597,14684,2721,2044,3194,0,45,2574,3193,2618,2733,5901,3378,3784,8016,2281,5710,3005,10535,2256,5846,0
21,43,2606,14718,2728,2048,3201,0,45,2590,3203,2628,2737,5916,3392,3796,8040,2303,5728,3019,10571,2272,5850,0
22,39,2615,14737,2730,2055,3210,0,44,2598,3211,2641,2744,5904,3404,3805,8058,2304,5734,3025,10603,2282,5870,0
21,40,2623,14751,2736,2062,3219,0,45,2614,3218,2648,2755,5925,3398,3813,8090,2316,5758,3038,10632,2286,5886,0
21,40,2629,14793,2745,2065,3229,0,46,2624,3226,2662,2769,5944,3404,3820,8098,2319,5774,3040,10665,2296,5904,0
22,40,2635,14807,2751,2072,3243,0,43,2637,3233,2675,2777,5963,3412,3835,8132,2329,5786,3050,10683,2298,5926,0
20,42,2642,14857,2759,2078,3250,0,41,2635,3240,2691,2793,5989,3418,3845,8158,2345,5798,3060,10720,2306,5938,0
21,41,2647,14899,2763,2083,3256,0,41,2648,3249,2690,2796,6001,3430,3852,8182,2351,5822,3065,10753,2308,5952,0
21,41,2651,15002,2769,2088,3264,0,42,2654,3262,2704,2805,6028,3432,3871,8210,2356,5830,3075,10769,2314,5962,0
20,44,2656,14949,2774,2093,3272,0,44,2662,3273,2716,2809,6044,3442,3879,8234,2365,5836,3082,10803,2330,5982,0
19,45,2663,15007,2778,2098,3280,0,39,2673,3279,2724,2817,6061,3456,3892,8260,2369,5860,3090,10823,2334,5996,0
18,43,2666,15026,2786,2102,3284,0,37,2686,3287,2735,2828,6075,3464,3905,8288,2376,5868,3091,10848,2346,6004,0
18,41,2672,15080,2790,2109,3292,0,42,2698,3294,2745,2843,6087,3470,3915,8308,2385,5880,3096,10864,2348,6012,0
18,41,2674,15109,2796,2112,3298,0,41,2711,3298,2751,2849,6104,3474,3927,8318,2393,5892,3100,10893,2356,5938,0
17,44,2680,15128,2802,2118,3308,0,40,2719,3306,2757,2860,6051,3480,3937,8352,2416,5818,3106,10921,2364,5948,0
17,43,2686,15152,2808,2124,3312,0,39,2731,3312,2767,2865,6065,3402,3947,8368,2327,5830,3108,10960,2372,5954,0
16,42,2695,15201,2813,2129,3320,0,38,2738,3315,2775,2876,6075,3406,3883,8312,2336,5844,3115,10988,2378,5978,0
15,44,2700,15220,2822,2135,3325,0,39,2748,3324,2786,2885,6096,3406,3891,8326,2352,5856,3128,10931,2296,5984,0
16,44,2709,15239,2830,2141,3331,0,41,2674,3330,2798,2895,6115,3428,3903,8366,2364,5872,3136,10964,2306,6008,0
15,43,2718,15274,2835,2148,3339,0,42,2688,3343,2718,2812,6127,3434,3915,8384,2376,5882,3152,10992,2314,6034,0
15,45,2726,15301,2842,2156,3348,0,42,2699,3344,2726,2820,6140,3444,3929,8406,2384,5896,3158,11023,2316,6044,0
16,44,2733,15323,2850,2163,3353,0,44,2709,3355,2732,2825,6151,3468,3941,8426,2396,5914,3164,11051,2320,6048,0
16,39,2740,15398,2858,2173,3357,0,47,2718,3369,2746,2837,6169,3478,3956,8450,2411,5936,3170,11111,2330,6062,0
16,39,2745,15452,2864,2179,3366,0,47,2730,3378,2757,2848,6179,3492,3973,8476,2423,5956,3180,11149,2344,6092,0
16,43,2752,15474,2872,2184,3376,0,42,2742,3387,2766,2865,6195,3506,3987,8496,2429,5972,3184,11177,2352,6108,0
15,44,2758,15512,2879,2190,3384,0,42,2751,3401,2782,2877,6209,3530,4000,8524,2444,6000,3194,11204,2362,6108,0
17,48,2771,15528,2886,2200,3386,0,48,2763,3414,2790,2892,6220,3536,4012,8572,2455,6006,3199,11241,2372,6142,0
18,49,2776,15547,2893,2209,3399,0,48,2772,3419,2799,2912,6241,3536,4023,8596,2459,6036,3212,11277,2386,6172,0
19,52,2786,15598,2900,2218,3409,0,50,2780,3428,2814,2928,6268,3548,4033,8604,2471,6050,3226,11305,2408,6208,0
20,53,2794,15611,2913,2227,3419,0,49,2794,3438,2831,2941,6284,3560,4052,8634,2475,6066,3234,11339,2402,6226,0
20,56,2802,15657,2921,2233,3430,0,48,2797,3444,2839,2951,6311,3574,4077,8670,2497,6102,3238,11369,2414,6246,0
20,56,2809,15697,2931,2242,3438,0,48,2810,3455,2843,2957,6332,3600,4095,8698,2507,6130,3250,11401,2428,6276,0
21,55,2816,15796,2935,2249,3445,0,49,2822,3467,2859,2973,6353,3612,4117,8726,2525,6168,3265,11439,2434,6290,0
21,53,2826,15833,2943,2257,3454,0,48,2835,3479,2867,2981,6377,3624,4133,8758,2541,6182,3275,11472,2440,6314,0
21,57,2836,15894,2952,2265,3465,0,50,2851,3484,2878,2985,6404,3656,4157,8784,2556,6206,3291,11507,2454,6346,0
22,59,2843,15910,2961,2277,3477,0,52,2870,3494,2891,2997,6423,3662,4176,8816,2573,6226,3299,11539,2460,6368,0
24,58,2850,15964,2972,2285,3485,0,55,2880,3502,2907,3009,6443,3676,4204,8834,2589,6248,3314,11576,2476,6386,0
25,57,2859,15984,2980,2294,3495,0,58,2902,3513,2919,3025,6477,3700,4220,8864,2599,6270,3320,11616,2496,6316,0
25,52,2868,16001,2985,2302,3508,0,53,2922,3519,2926,3040,6435,3708,4237,8886,2608,6202,3326,11656,2510,6338,0
24,55,2878,16022,2993,2313,3518,0,52,2934,3530,2934,3056,6460,3638,4248,8904,2524,6224,3335,11687,2512,6356,0
25,53,2884,16057,3000,2322,3525,0,50,2946,3544,2945,3063,6484,3656,4165,8854,2539,6238,3340,11727,2520,6366,0
24,51,2890,16068,3007,2331,3535,0,52,2951,3556,2964,3072,6511,3674,4185,8886,2549,6252,3346,11657,2446,6386,0
25,48,2900,16092,3012,2335,3540,0,52,2869,3566,2974,3083,6540,3684,4204,8924,2553,6268,3351,11685,2452,6402,0
25,46,2909,16119,3020,2341,3551,0,51,2878,3580,2893,3008,6552,3698,4219,8960,2567,6280,3364,11732,2454,6412,0
24,47,2914,16139,3026,2349,3560,0,50,2891,3590,2903,3016,6568,3702,4229,8996,2573,6292,3372,11772,2462,6440,0
24,49,2923,16157,3034,2354,3572,0,49,2903,3602,2912,3028,6592,3718,4240,9026,2588,6306,3391,11797,2470,6472,0
25,48,2928,16228,3044,2360,3578,0,49,2918,3607,2923,3032,6616,3724,4256,9066,2599,6336,3399,11828,2484,6496,0
24,46,2934,16283,3048,2364,3590,0,48,2929,3612,2934,3039,6637,3730,4263,9080,2603,6354,3412,11860,2492,6510,0
23,44,2939,16300,3055,2371,3593,0,44,2938,3619,2944,3049,6651,3738,4271,9106,2604,6370,3422,11899,2498,6532,0
