0,17,13,28,0,35,17,11,0,11,0,11,0,0,0,0,0,0,0,0,5,0,13,0,0
0,21,10,0,0,18,17,0,0,12,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0
0,14,10,0,2,15,16,0,0,5,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0
0,14,19,0,6,22,14,0,0,7,0,17,6,0,0,0,0,0,0,0,6,0,0,6,0
0,19,18,0,11,11,9,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,13,15,0,10,13,19,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,14,9,0,12,21,14,0,0,7,0,0,0,0,0,0,13,0,0,0,6,0,0,0,0
0,20,14,0,21,21,17,0,0,8,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,17,10,0,19,18,15,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,9,7,0,22,13,20,0,0,13,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0
0,17,22,0,19,0,17,0,0,13,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,17,12,0,30,0,19,0,0,2,0,0,0,4,0,1,0,0,0,0,6,0,0,0,0
0,23,14,2,41,0,27,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,23,15,0,0,0,27,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,22,13,0,0,0,18,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,14,9,0,0,0,18,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,44,0
0,18,17,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,8,16,0,0,0,23,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,12,15,0,0,0,11,0,0,3,0,0,0,0,0,0,62,0,0,0,3,0,0,0,0
0,17,16,0,0,0,13,0,0,5,0,0,0,0,61,0,0,44,0,45,10,0,0,0,0
0,22,11,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,12,15,0,0,11,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,14,12,0,0,0,19,0,0,8,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,2,0,0,0,21,0,0,10,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,13,12,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,20,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,6,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,6,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,18,8,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,6,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,14,0,0,0,20,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,20,16,0,0,0,23,0,0,8,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,27,13,0,0,0,16,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,24,21,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,14,9,0,0,0,23,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,11,0,0,0,19,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,16,9,0,151,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,11,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,6,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,8,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,12,5,0,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,14,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,9,0,0,0,23,0,0,10,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,12,10,0,0,0,12,0,0,5,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,15,7,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,7,0,0,0,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,6,12,0,0,0,17,0,0,10,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,13,0,0,0,11,0,0,10,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,8,14,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,5,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,9,0,0,0,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,12,14,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,11,0,0,0,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,10,0,0,0,13,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,11,21,0,0,0,9,0,0,9,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,12,6,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,7,0,0,0,24,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,11,8,0,0,0,18,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,13,0,0,0,13,0,0,6,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,28,17,0,41,0,20,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,16,0,0,0,29,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,3,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,6,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,17,8,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,14,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,4,0,0,0,24,0,0,9,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,9,5,0,0,0,13,0,0,7,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,12,5,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,11,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,14,11,0,0,0,10,0,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,9,0,0,0,15,0,0,10,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,15,14,0,0,0,22,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,16,0,0,0,20,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,15,0,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,5,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,16,9,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,6,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,12,0,0,0,17,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,15,8,0,0,0,6,0,0,10,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,10,9,0,0,0,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,10,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,12,15,0,0,0,23,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,15,0,0,0,20,0,0,6,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,15,9,0,151,0,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,10,0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,7,0,0,0,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,16,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,16,9,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,3,0,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,0,0,17,0,0,6,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,7,8,0,0,0,10,0,0,14,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,12,9,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,9,0,0,0,19,0,0,10,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,10,8,0,0,0,21,0,0,11,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,17,0,0,0,14,0,0,6,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,15,9,0,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,12,0,0,0,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,18,0,0,0,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,11,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,16,7,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,5,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,7,0,0,0,17,0,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,12,17,0,0,0,18,0,0,14,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,16,12,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,14,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,20,11,0,0,0,14,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,6,0,0,0,23,0,0,11,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,21,18,0,41,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,17,0,0,0,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,0,22,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,12,0,0,0,31,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,17,9,0,0,0,27,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,24,0,0,0,20,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,7,0,0,0,0,0,0,12,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,13,3,0,0,0,0,0,0,8,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,14,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,12,11,0,0,0,0,0,0,12,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,15,0,0,0,0,0,0,5,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,14,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,11,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,9,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,10,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,24,6,0,0,0,0,0,0,12,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,17,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,12,4,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,8,0,0,0,0,0,0,8,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,10,8,0,151,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,11,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,15,0,0,0,0,0,0,9,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,16,15,0,0,0,0,0,0,10,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,18,21,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,15,21,0,0,0,0,0,0,8,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,10,0,0,0,0,0,0,7,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,18,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,19,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,22,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,12,16,0,0,0,0,0,0,8,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,23,20,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,18,12,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,8,0,0,0,0,0,0,7,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,11,4,0,41,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,19,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,0,0,0,0,0,0,14,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,16,19,0,0,0,0,0,0,8,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,12,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,17,5,0,0,0,0,0,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,11,0,0,0,0,0,0,8,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,13,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,13,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,14,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,15,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,15,14,0,0,0,0,0,0,5,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,22,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,25,11,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,12,0,0,0,0,0,0,8,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,15,5,0,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,8,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,6,0,0,0,0,0,0,9,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,11,11,0,0,0,0,0,0,9,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,14,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,18,10,0,0,0,0,0,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,7,0,0,0,0,0,0,15,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,9,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,13,14,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,14,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,20,10,0,0,0,0,0,0,4,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,26,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,16,6,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,9,0,0,0,0,0,0,6,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,16,6,0,41,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,12,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,14,0,0,0,0,0,0,17,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,21,19,0,0,0,0,0,0,15,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,23,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,21,9,0,0,0,0,0,0,7,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,8,0,0,0,0,0,0,7,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
0,21,20,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,13,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,20,3,0,0,0,0,0,0,10,0,0,0,0,14,0,0,6,0,5,0,0,0,0,0
0,19,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,16,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,10,12,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,15,0,0,0,0,0,0,9,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
0,22,9,0,151,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,21,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,14,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,0,0,0,0,0,9,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
0,18,9,0,0,0,0,0,0,6,0,0,0,0,61,0,0,44,0,45,0,0,0,0,0
0,18,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
0,16,12,0,0,0,0,0,0,15,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,9,0,0,0,0,0,0,7,0,0,0,71,0,49,0,0,0,0,0,0,0,0,0
