택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
002P10009,충남 태안군,0,2,서울 강남구,10,0,,충남 태안군,서울 강남구,157,1
002P10012,서울 강남구,0,2,충남 태안군,10,0,,서울 강남구,충남 태안군,157,1
002P10014,경기 용인시 기흥구,0,2,부천 우편집중국,7,19,인천 서구,21,0,,경기 용인시 기흥구,부천 우편집중국,95,1,부천 우편집중국,인천 서구,47,1
002P10015,경북 영양군,0,2,원주 우편집중국,13,25,강원 횡성군,28,0,,경북 영양군,원주 우편집중국,214,1,원주 우편집중국,강원 횡성군,54,2
002P10021,경기 화성시,0,2,서울 구로구,9,0,,경기 화성시,서울 구로구,142,1
002P10022,서울 동작구,0,2,전남 해남군,23,0,,서울 동작구,전남 해남군,423,1
002P10030,경북 영천시,0,2,서울 용산구,21,0,,경북 영천시,서울 용산구,375,1
002P10037,대전 대덕구,0,2,중부권 광역우편물류센터,4,16,경기 연천군,30,0,,대전 대덕구,중부권 광역우편물류센터,47,2,중부권 광역우편물류센터,경기 연천군,286,1
002P10038,서울 구로구,0,2,전남 무안군,22,0,,서울 구로구,전남 무안군,390,1
002P10041,전북 순창군,0,2,경북 포항시 남구,16,0,,전북 순창군,경북 포항시 남구,287,1
002P10042,강원 정선군,0,2,충북 청주시 상당구,17,0,,강원 정선군,충북 청주시 상당구,292,1
002P10044,강원 정선군,0,2,충남 태안군,17,0,,강원 정선군,충남 태안군,305,1
002P10046,인천 중구,0,2,부천 우편집중국,5,17,경기 오산시,23,0,,인천 중구,부천 우편집중국,66,1,부천 우편집중국,경기 오산시,112,1
002P10047,전남 곡성군,0,2,전남 여수시,10,0,,전남 곡성군,전남 여수시,155,1
002P10049,경기 고양시 일산동구,0,2,수원 우편집중국,7,19,경기 평택시,24,0,,경기 고양시 일산동구,수원 우편집중국,109,1,수원 우편집중국,경기 평택시,105,1
