택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
인천 남동구,충남 부여군,215,1
전북 익산시,전남 강진군,237,1
경기 고양시 덕양구,인천 옹진군,81,1
경북 영주시,경남 진주시,286,1
전남 광양시,경남 함안군,122,1
대전 유성구,충북 진천군,151,1
경남 김해시,강원 평창군,435,1
전남 완도군,경기 남양주시,435,1
서울 송파구,대구 남구,310,1
서울 종로구,충북 제천시,183,1
전북 정읍시,광주 북구,104,1
경남 창원시 의창구,서울 중랑구,396,1
경기 수원시 팔달구,대구 달서구,300,1
전북 무주군,경남 거제시,201,1
부산 부산진구,전북 군산시,413,1
경기 성남시 분당구,전남 해남군,406,1
강원 화천군,경기 평택시,237,1
충남 예산군,서울 마포구,189,1
전남 여수시,경남 하동군,66,1
경기 평택시,서울 은평구,149,1
전북 김제시,대구 중구,324,1
경기 고양시 덕양구,강원 횡성군,177,1
경남 하동군,충북 청주시 서원구,297,1
경기 양평군,경기 고양시 덕양구,179,1
부산 동구,울산 동구,114,1
경북 포항시 북구,경기 화성시,410,1
광주 북구,부산 남구,316,1
서울 서초구,울산 남구,400,1
경남 양산시,경기 남양주시,432,1
경기 안성시,서울 동작구,111,1
대전 유성구,경기 안성시,149,1
전남 광양시,전남 영암군,144,1
충남 부여군,경기 안양시 만안구,204,1
경남 창원시 의창구,전남 고흥군,191,1
부산 남구,경남 창녕군,120,1
경북 영주시,전북 진안군,302,1
전남 영광군,광주 북구,109,1
인천 부평구,경북 경주시,394,1
충남 천안시 서북구,강원 태백시,371,1
서울 광진구,경기 수원시 권선구,96,1
경북 포항시 남구,대전 중구,263,1
부산 남구,서울 중랑구,436,1
서울 강북구,충남 계룡시,245,1
대전 대덕구,경기 성남시 수정구,201,1
경북 상주시,충북 영동군,116,1
강원 횡성군,대구 중구,284,1
강원 철원군,서울 종로구,122,1
경남 양산시,충남 논산시,332,1
서울 강동구,경기 부천시,84,1
대구 달성군,강원 인제군,382,1
서울 광진구,부산 해운대구,448,1
전남 영광군,경북 영주시,400,1
서울 성북구,경남 함안군,391,1
인천 부평구,경남 창원시 마산회원구,427,1
경기 이천시,인천 부평구,132,1
전남 곡성군,경기 안성시,311,1
경기 의정부시,부산 중구,459,1
전북 순창군,서울 중구,328,1
부산 해운대구,충북 옥천군,340,1
경남 창원시 진해구,강원 양구군,467,1
서울 서대문구,충남 서산시,172,1
강원 고성군,대구 중구,435,1
경남 김해시,경남 함안군,96,1
전북 전주시 완산구,전남 고흥군,208,1
경기 군포시,전남 구례군,333,1
충남 홍성군,충남 태안군,56,1
경남 함양군,경북 칠곡군,146,1
전남 완도군,서울 강서구,443,1
경기 포천시,경북 경주시,398,1
서울 송파구,서울 도봉구,63,1
충북 청주시 서원구,전북 전주시 완산구,182,1
전남 광양시,부산 사하구,198,1
강원 속초시,경남 창원시 진해구,565,1
서울 서대문구,강원 고성군,328,1
경북 포항시 북구,강원 삼척시,525,1
강원 정선군,인천 미추홀구,254,1
대구 남구,대전 중구,176,1
전북 임실군,광주 서구,225,1
경북 청도군,경기 오산시,346,2
서울 양천구,충북 단양군,244,1
충남 홍성군,경기 안성시,141,1
인천 부평구,서울 금천구,58,1
전남 화순군,충북 청주시 상당구,265,1
경기 평택시,강원 횡성군,184,1
부산 강서구,경기 화성시,445,1
부산 동래구,전남 목포시,353,1
강원 홍천군,부산 사하구,453,1
전북 전주시 완산구,충북 청주시 흥덕구,181,1
충남 홍성군,강원 강릉시,371,1
대구 북구,충남 천안시 서북구,258,1
서울 노원구,경기 안산시 상록구,111,1
서울 강남구,충북 괴산군,169,1
전남 진도군,경북 청송군,464,1
경기 안성시,경남 함양군,279,1
경기 화성시,경기 고양시 일산서구,151,1
경기 광주시,부산 수영구,420,1
경기 성남시 중원구,충남 금산군,236,1
전남 진도군,경기 광명시,400,1
서울 종로구,경기 오산시,83,1
대구 달서구,충남 태안군,316,1
경기 시흥시,경기 여주시,125,1
인천 남동구,강원 양양군,323,1
충북 제천시,전북 익산시,277,1
부산 강서구,경남 밀양시,78,1
부산 해운대구,인천 강화군,505,1
경기 안성시,인천 남동구,124,1
서울 관악구,경기 성남시 수정구,54,2
경기 평택시,충북 단양군,173,1
전남 담양군,경남 고성군,209,1
충남 청양군,경기 양평군,232,1
충남 아산시,경기 남양주시,150,1
경기 여주시,서울 동대문구,119,1
경남 남해군,충북 음성군,364,1
충북 음성군,경남 김해시,344,1
경남 함양군,서울 금천구,335,1
경남 합천군,충남 서천군,313,1
경북 영덕군,경기 부천시,430,1
인천 미추홀구,경북 고령군,360,1
전북 정읍시,서울 강남구,285,1
경기 여주시,전북 임실군,300,1
경기 가평군,경북 영덕군,433,1
충북 제천시,충북 옥천군,230,1
전남 화순군,경남 산청군,152,1
경기 김포시,전북 순창군,364,1
울산 울주군,경북 문경시,224,1
충남 서천군,경남 하동군,289,1
경기 고양시 일산동구,경기 고양시 일산동구,0,1
경북 청송군,경북 상주시,115,1
경북 상주시,경기 고양시 일산서구,270,1
전남 신안군,서울 관악구,384,1
서울 송파구,서울 노원구,63,2
부산 영도구,전북 군산시,413,1
경남 양산시,충북 충주시,334,1
경기 안산시 상록구,경북 포항시 북구,414,1
서울 용산구,광주 남구,400,1
경남 창원시 진해구,전남 완도군,299,1
울산 동구,경남 창원시 진해구,139,1
서울 관악구,경북 포항시 남구,409,1
세종특별자치시,강원 평창군,288,1
경기 오산시,경기 과천시,77,1
경기 하남시,대구 수성구,326,1
대전 대덕구,부산 영도구,307,1
대전 중구,서울 강동구,220,1
충북 제천시,전북 완주군,282,1
서울 광진구,전남 장성군,347,1
경남 창원시 마산회원구,서울 강동구,382,2
인천 연수구,경기 가평군,263,1
서울 금천구,경북 김천시,290,1
전남 담양군,경남 창원시 마산회원구,237,1
부산 사하구,서울 종로구,450,1
전북 진안군,경기 성남시 중원구,271,1
경기 수원시 장안구,경북 포항시 북구,389,1
충북 단양군,부산 영도구,334,1
경남 의령군,전남 순천시,130,1
경남 남해군,경기 오산시,344,1
충북 청주시 흥덕구,서울 노원구,185,1
부산 서구,충남 서산시,440,1
충북 단양군,전북 완주군,302,1
서울 종로구,경기 양평군,144,1
경기 남양주시,서울 관악구,76,1
강원 강릉시,경기 용인시 기흥구,252,1
경남 산청군,전북 전주시 완산구,162,1
서울 구로구,경기 남양주시,99,1
서울 마포구,충북 청주시 청원구,214,1
경북 포항시 남구,경기 평택시,357,1
부산 사하구,인천 부평구,481,1
경기 성남시 수정구,전남 함평군,347,1
부산 사상구,충북 괴산군,310,1
경기 안산시 단원구,경북 칠곡군,307,1
경기 양주시,광주 서구,443,1
서울 노원구,대구 중구,332,1
전북 진안군,경북 울진군,269,1
경남 합천군,경기 광명시,343,1
전북 진안군,인천 부평구,311,1
부산 남구,경기 화성시,446,1
전북 정읍시,경기 수원시 권선구,270,1
강원 원주시,서울 금천구,154,1
부산 동래구,경북 봉화군,286,1
경북 경주시,부산 금정구,122,1
인천 계양구,전남 나주시,406,1
경기 수원시 장안구,경남 밀양시,382,1
경기 가평군,경북 영주시,221,1
대구 북구,충남 당진시,322,1
경남 거제시,경기 광주시,427,1
강원 홍천군,대전 중구,282,1
경기 부천시,인천 계양구,38,1
울산 중구,서울 서대문구,439,1
인천 서구,경북 포항시 북구,448,1
충남 계룡시,울산 동구,337,1
충북 청주시 청원구,전북 전주시 완산구,182,1
충남 당진시,경남 하동군,335,1
강원 정선군,경기 광주시,178,1
부산 동래구,광주 남구,408,1
경북 울진군,전남 신안군,424,1
서울 도봉구,강원 정선군,217,1
경북 김천시,경북 성주군,78,1
경기 군포시,대전 대덕구,214,1
경기 양주시,경북 예천군,265,1
부산 영도구,서울 금천구,453,1
대전 동구,서울 서대문구,275,1
강원 인제군,서울 금천구,257,1
충남 태안군,서울 중구,159,1
충북 보은군,경북 성주군,135,1
부산 기장군,경기 양평군,389,1
서울 서초구,부산 영도구,445,1
경남 거제시,경북 경주시,265,1
서울 서초구,전북 임실군,276,1
전남 곡성군,전남 광양시,164,1
충남 아산시,부산 남구,372,1
경남 밀양시,대전 중구,255,1
전남 고흥군,경남 의령군,160,1
충북 청주시 청원구,서울 은평구,205,1
경북 포항시 남구,강원 동해시,515,1
충남 공주시,경기 용인시 수지구,148,1
부산 서구,인천 계양구,481,1
경기 의정부시,경남 양산시,451,1
충남 논산시,전남 해남군,276,1
경기 수원시 팔달구,경남 하동군,372,1
부산 강서구,인천 남동구,463,1
경남 사천시,전북 군산시,301,1
경북 칠곡군,강원 인제군,376,1
서울 양천구,충북 청주시 서원구,207,1
서울 도봉구,충남 금산군,273,1
전남 완도군,경남 거제시,246,1
인천 동구,전북 순창군,354,1
충북 충주시,서울 중랑구,175,1
경남 남해군,인천 미추홀구,410,1
전북 김제시,전남 보성군,235,1
인천 서구,경기 여주시,160,1
경북 청도군,서울 강남구,374,1
인천 미추홀구,경기 연천군,147,1
부산 영도구,충남 논산시,340,1
부산 동래구,서울 강서구,489,1
전남 목포시,전북 익산시,203,1
부산 기장군,전북 부안군,464,1
경기 용인시 수지구,인천 부평구,85,1
서울 강서구,서울 종로구,96,1
부산 사상구,강원 영월군,370,1
충남 아산시,전북 전주시 덕진구,145,1
부산 부산진구,경남 남해군,179,1
경북 구미시,대구 달성군,79,1
경기 파주시,전남 구례군,391,1
경북 영양군,전남 장흥군,430,1
경북 상주시,경기 수원시 영통구,239,1
경기 김포시,강원 양구군,237,1
경북 상주시,충남 홍성군,292,1
경남 합천군,전북 완주군,178,1
경기 평택시,경기 하남시,108,1
경북 상주시,부산 영도구,244,1
대구 남구,충북 단양군,184,1
충북 청주시 상당구,전남 보성군,336,1
경남 창원시 마산합포구,인천 강화군,454,1
강원 춘천시,인천 부평구,244,1
경북 경산시,경북 고령군,104,1
세종특별자치시,서울 종로구,193,1
경남 창녕군,서울 성동구,352,1
경북 영덕군,강원 삼척시,525,2
경남 고성군,서울 동작구,419,1
충남 아산시,경남 창원시 마산회원구,327,1
경기 가평군,대전 중구,325,1
경기 용인시 수지구,경남 거제시,414,1
경기 양주시,경북 포항시 북구,427,1
경북 성주군,경북 군위군,121,1
충북 제천시,강원 평창군,116,1
전북 진안군,서울 강동구,280,1
경기 안산시 상록구,전남 곡성군,350,1
서울 강서구,경기 부천시,41,1
강원 화천군,부산 동래구,461,1
경기 광명시,경북 성주군,305,1
경북 상주시,경기 양주시,256,1
부산 부산진구,경기 군포시,452,1
강원 횡성군,강원 철원군,181,1
전남 고흥군,서울 동작구,396,1
경남 창원시 성산구,충북 청주시 상당구,290,1
강원 정선군,경북 포항시 북구,432,1
경북 성주군,경북 영천시,170,1
경북 경산시,경북 청도군,55,1
경북 봉화군,전북 김제시,350,1
전남 함평군,경북 경주시,416,1
경기 평택시,강원 양구군,238,1
경기 수원시 장안구,울산 중구,388,1
경기 과천시,충남 천안시 서북구,117,1
인천 연수구,충북 충주시,183,1
경남 남해군,강원 동해시,594,1
경기 남양주시,충남 서산시,171,1
경북 안동시,전남 신안군,431,1
전남 광양시,서울 동작구,377,1
서울 관악구,부산 중구,453,1
인천 부평구,전북 무주군,296,1
강원 양구군,서울 도봉구,201,1
경남 창녕군,강원 영월군,272,1
경남 김해시,경기 용인시 수지구,416,1
부산 부산진구,인천 연수구,481,1
경남 창원시 의창구,경기 하남시,381,1
경기 안성시,광주 광산구,167,1
충북 충주시,전북 전주시 덕진구,182,1
부산 남구,전남 순천시,205,1
충남 태안군,대전 동구,165,1
경북 군위군,경남 의령군,180,1
서울 강동구,충남 태안군,158,1
강원 홍천군,서울 구로구,220,1
서울 송파구,경기 가평군,203,1
강원 양구군,경기 용인시 수지구,202,1
충남 서산시,강원 원주시,234,1
충남 천안시 동남구,충북 음성군,110,1
부산 기장군,대구 달성군,226,1
충북 청주시 흥덕구,경남 김해시,332,1
경기 하남시,경기 안산시 상록구,90,1
강원 강릉시,서울 성동구,269,1
부산 연제구,강원 춘천시,461,1
충남 공주시,경북 구미시,196,1
경남 남해군,서울 용산구,396,1
경남 산청군,전북 김제시,232,1
경남 거창군,경기 구리시,360,1
광주 남구,경기 고양시 덕양구,429,1
경남 거제시,충북 진천군,353,1
경기 성남시 수정구,경남 통영시,427,1
경북 청송군,광주 광산구,226,1
강원 홍천군,전남 순천시,464,1
경기 의왕시,부산 강서구,424,1
강원 홍천군,경기 남양주시,159,1
경기 구리시,경남 진주시,406,1
강원 원주시,서울 영등포구,186,1
서울 중랑구,경북 청송군,313,1
광주 서구,울산 동구,457,1
서울 송파구,충남 계룡시,212,1
전북 김제시,강원 영월군,301,1
전북 김제시,전남 진도군,172,1
강원 삼척시,경기 광명시,327,1
광주 광산구,경남 창원시 진해구,293,1
전남 순천시,경기 포천시,424,1
서울 중랑구,경북 상주시,230,1
경기 안산시 상록구,경북 안동시,273,1
대구 달서구,강원 양구군,335,1
대전 동구,경기 안양시 만안구,223,1
경기 과천시,인천 옹진군,66,1
강원 횡성군,경기 파주시,183,1
경북 포항시 북구,세종특별자치시,300,1
강원 평창군,전북 정읍시,382,1
경북 경산시,전남 순천시,271,1
전남 나주시,서울 도봉구,416,1
전남 구례군,서울 금천구,334,1
대구 달성군,인천 옹진군,358,1
서울 서대문구,경기 용인시 기흥구,121,1
부산 부산진구,경기 포천시,486,2
경북 포항시 남구,충남 서천군,400,1
서울 성동구,울산 중구,405,1
전남 완도군,전남 영암군,30,1
인천 남동구,인천 동구,43,1
부산 부산진구,서울 강남구,448,1
서울 관악구,경기 이천시,104,1
전북 고창군,경기 연천군,372,1
전북 김제시,울산 남구,446,2
경북 고령군,인천 동구,373,1
경남 진주시,충남 아산시,286,1
서울 용산구,충남 서산시,159,1
전남 담양군,서울 중구,342,2
부산 기장군,충북 청주시 상당구,296,1
울산 중구,전남 완도군,368,1
전남 구례군,경기 김포시,367,1
충남 서산시,광주 광산구,165,1
경기 안성시,충북 증평군,77,1
전북 고창군,충남 천안시 서북구,220,1
경남 양산시,경북 경주시,109,1
부산 해운대구,인천 중구,474,1
충남 당진시,경남 통영시,377,1
강원 홍천군,부산 사상구,453,1
충북 괴산군,전북 김제시,282,1
경남 창원시 마산회원구,서울 동작구,396,1
부산 영도구,경기 하남시,429,1
전북 진안군,경남 고성군,171,1
전남 해남군,경기 양주시,466,1
충북 제천시,부산 서구,370,1
울산 북구,부산 금정구,106,1
서울 노원구,인천 남동구,106,1
대구 중구,경북 상주시,122,1
대구 동구,전남 구례군,231,1
경기 화성시,서울 은평구,154,1
경북 봉화군,전남 신안군,457,1
서울 양천구,충남 논산시,231,1
경기 안양시 동안구,경북 영덕군,408,1
충북 청주시 청원구,경북 봉화군,210,1
경기 안산시 상록구,경기 성남시 중원구,74,1
대전 유성구,전북 전주시 완산구,110,1
강원 고성군,광주 서구,623,1
경기 연천군,전남 보성군,481,1
서울 중랑구,충북 청주시 흥덕구,175,1
충남 계룡시,전남 해남군,287,1
서울 서대문구,충북 진천군,173,1
광주 광산구,전남 구례군,199,1
대전 동구,경기 안성시,167,1
부산 중구,부산 사하구,30,1
인천 중구,전남 영광군,337,1
경기 포천시,경남 의령군,440,1
전남 순천시,대구 서구,234,1
서울 서초구,강원 화천군,208,1
인천 중구,경남 남해군,414,1
전북 순창군,충남 당진시,266,1
경북 성주군,경기 고양시 덕양구,334,1
경북 칠곡군,경기 포천시,338,1
경북 군위군,충남 논산시,272,1
광주 서구,서울 노원구,427,1
서울 강남구,경남 통영시,436,1
전북 진안군,충북 청주시 흥덕구,193,1
강원 평창군,대구 서구,306,1
경기 수원시 영통구,전남 영암군,426,1
서울 은평구,경기 성남시 분당구,94,1
충남 계룡시,경기 안양시 만안구,220,1
강원 인제군,경기 오산시,260,1
경북 성주군,경북 김천시,78,1
경남 합천군,강원 양양군,449,1
전남 구례군,경북 영덕군,290,1
경북 안동시,강원 영월군,121,1
대구 수성구,대구 남구,63,1
인천 동구,충남 홍성군,171,1
경남 창원시 성산구,대구 남구,162,1
대전 서구,전남 진도군,284,1
충북 증평군,전북 군산시,175,1
강원 화천군,충남 천안시 서북구,258,1
전남 무안군,충북 청주시 청원구,315,1
충남 예산군,서울 마포구,189,1
경기 수원시 팔달구,충남 금산군,223,1
경북 포항시 남구,경기 여주시,332,1
경북 문경시,경남 하동군,286,1
울산 동구,경기 여주시,331,1
서울 동대문구,충남 천안시 동남구,123,1
서울 영등포구,경기 군포시,70,1
부산 부산진구,충남 천안시 서북구,380,1
전남 담양군,울산 북구,350,1
서울 강남구,울산 동구,403,1
경북 영천시,충남 당진시,385,1
전남 신안군,경북 청송군,449,1
전남 담양군,전남 화순군,46,1
경기 남양주시,경북 봉화군,222,1
부산 강서구,서울 성북구,435,1
부산 사상구,강원 고성군,578,1
전남 목포시,울산 남구,402,1
충북 단양군,경남 함양군,282,1
경기 연천군,전북 부안군,337,1
경남 거제시,경기 포천시,496,1
충남 당진시,충북 충주시,147,1
전북 익산시,전북 전주시 완산구,44,1
부산 남구,경남 통영시,185,1
인천 중구,대전 대덕구,230,1
충남 당진시,인천 중구,118,1
전북 김제시,전남 함평군,126,1
전남 장성군,전남 광양시,166,1
충남 서산시,강원 고성군,393,1
전남 장성군,경남 진주시,215,1
강원 화천군,서울 동작구,213,1
충남 서산시,전남 무안군,270,1
전남 영광군,경남 창녕군,282,1
경남 의령군,경북 청송군,251,1
경기 연천군,경기 의왕시,134,1
경기 의왕시,인천 부평구,78,1
경기 광명시,경북 청도군,382,1
경기 군포시,경기 이천시,103,1
경기 하남시,경기 포천시,86,1
강원 삼척시,부산 강서구,565,1
경남 사천시,서울 도봉구,419,1
충남 논산시,경기 성남시 수정구,188,1
서울 중구,경기 연천군,122,1
충남 당진시,대구 동구,342,1
경기 용인시 수지구,경기 포천시,123,1
서울 성동구,경기 김포시,100,1
경북 영주시,전남 화순군,356,1
대전 대덕구,서울 도봉구,237,1
부산 부산진구,울산 울주군,148,1
전남 함평군,경기 안성시,305,1
전남 장흥군,서울 금천구,438,1
서울 영등포구,부산 금정구,489,1
부산 동래구,광주 동구,317,1
강원 양구군,강원 평창군,146,1
대구 서구,강원 양구군,330,1
울산 울주군,서울 광진구,408,1
충북 괴산군,전북 완주군,263,1
전남 담양군,경기 수원시 팔달구,318,1
경북 군위군,경남 창원시 마산회원구,172,1
경북 문경시,경북 문경시,0,1
경남 통영시,강원 평창군,487,1
전남 장성군,전북 남원시,108,1
경북 의성군,서울 서초구,296,1
경기 의왕시,전남 해남군,407,1
경북 영덕군,전남 구례군,290,1
경남 하동군,충북 증평군,325,1
경남 산청군,경기 성남시 분당구,329,1
경남 함양군,전북 김제시,213,1
경남 의령군,부산 남구,105,1
경남 창녕군,대구 중구,95,1
대구 북구,경남 거제시,227,1
경북 구미시,강원 영월군,217,1
부산 남구,경북 봉화군,283,1
경기 양평군,부산 금정구,406,1
전남 여수시,경기 여주시,386,1
경북 문경시,경기 파주시,255,1
경북 예천군,충남 논산시,295,1
경남 하동군,서울 강서구,429,1
인천 서구,충북 청주시 서원구,214,1
경남 양산시,전북 장수군,231,1
경남 창원시 의창구,경기 안양시 만안구,404,1
경남 의령군,경기 고양시 일산서구,439,1
인천 연수구,부산 북구,473,1
강원 홍천군,경남 사천시,442,1
경남 통영시,경북 군위군,260,1
대전 동구,충남 당진시,168,1
부산 서구,경북 경주시,161,1
경남 창원시 진해구,경기 광주시,403,1
경기 의정부시,충북 괴산군,179,1
전남 목포시,강원 삼척시,616,1
전남 함평군,서울 강서구,377,1
대구 동구,충북 증평군,268,1
강원 춘천시,강원 강릉시,184,1
경기 파주시,서울 중랑구,81,1
전북 진안군,충남 천안시 서북구,189,1
경남 사천시,대전 유성구,221,1
인천 남동구,경북 칠곡군,325,1
경기 안양시 만안구,전북 순창군,330,2
충북 영동군,경북 봉화군,192,1
서울 은평구,인천 중구,90,1
경기 화성시,강원 화천군,243,1
경기 여주시,부산 영도구,376,1
강원 평창군,인천 남동구,214,1
대구 동구,충북 음성군,252,1
충남 태안군,경기 고양시 일산동구,160,1
인천 계양구,경남 양산시,473,1
전남 영암군,경기 수원시 영통구,426,1
경기 양평군,경남 함안군,348,1
전북 전주시 덕진구,서울 마포구,306,1
경남 사천시,부산 부산진구,148,1
전남 목포시,강원 인제군,556,1
충북 청주시 서원구,충남 예산군,150,1
경남 창원시 마산회원구,부산 동구,85,1
경기 안양시 만안구,부산 북구,444,1
충북 청주시 상당구,전남 장성군,239,1
경남 거제시,광주 광산구,250,1
경기 안성시,강원 삼척시,323,1
전남 순천시,충남 공주시,234,1
경기 양주시,경기 군포시,106,1
강원 정선군,경남 창원시 성산구,474,1
대구 동구,전북 전주시 완산구,273,1
서울 양천구,경북 의성군,335,1
강원 횡성군,강원 홍천군,56,1
경북 경주시,경기 이천시,292,1
부산 연제구,경기 고양시 일산동구,489,1
경기 평택시,강원 춘천시,238,1
경북 포항시 북구,경기 고양시 일산동구,440,1
충남 아산시,서울 중구,138,1
경기 용인시 수지구,경기 가평군,218,1
인천 강화군,경남 함양군,380,1
전북 전주시 완산구,경남 거창군,170,1
대구 수성구,경기 안양시 만안구,349,1
충북 청주시 서원구,강원 홍천군,221,1
경남 산청군,부산 금정구,195,1
경남 밀양시,서울 금천구,401,1
전남 나주시,부산 동래구,398,1
충남 청양군,충북 괴산군,207,1
부산 해운대구,충북 청주시 흥덕구,340,1
경기 양평군,부산 사하구,402,1
충북 충주시,부산 사하구,343,1
서울 은평구,전남 목포시,427,1
부산 남구,경남 진주시,132,1
강원 인제군,전남 곡성군,531,1
충남 예산군,광주 동구,252,1
경북 구미시,경기 화성시,286,1
전북 전주시 덕진구,경기 용인시 수지구,229,1
전남 영광군,강원 양구군,457,1
경기 고양시 덕양구,부산 수영구,489,1
울산 울주군,경기 군포시,410,1
광주 동구,전남 고흥군,169,1
경기 동두천시,경북 상주시,264,1
서울 성동구,서울 서대문구,117,1
전남 장성군,부산 중구,326,1
울산 북구,광주 광산구,310,1
경남 함안군,전남 강진군,236,1
강원 동해시,충남 홍성군,413,1
전북 정읍시,전북 김제시,132,1
전남 영암군,경기 용인시 처인구,405,1
경기 양평군,경남 남해군,421,1
대전 유성구,강원 강릉시,378,1
강원 속초시,서울 영등포구,345,2
충북 충주시,경기 안산시 상록구,146,1
충북 음성군,전북 전주시 덕진구,227,1
경남 사천시,경남 창원시 마산회원구,91,3
광주 서구,경북 영천시,438,1
강원 동해시,경기 성남시 중원구,290,1
전남 구례군,충남 홍성군,289,1
전북 전주시 완산구,대구 서구,240,1
경남 사천시,대구 중구,182,1
전남 함평군,경북 영양군,418,1
강원 동해시,전남 순천시,584,1
광주 북구,경기 고양시 일산동구,403,1
충남 공주시,서울 서초구,167,1
전남 진도군,경남 고성군,246,2
전북 남원시,전남 나주시,195,1
울산 북구,충북 제천시,301,1
경남 산청군,충남 당진시,285,1
경남 진주시,서울 은평구,441,1
충북 옥천군,서울 중랑구,242,1
경북 의성군,충북 청주시 서원구,194,1
부산 연제구,경북 청도군,112,1
경기 구리시,전남 영광군,344,1
경남 산청군,광주 남구,265,1
전남 곡성군,광주 남구,180,1
경기 포천시,경기 수원시 영통구,122,1
충북 보은군,경기 과천시,211,2
충남 당진시,경북 안동시,277,1
충북 괴산군,경북 의성군,161,1
경기 남양주시,인천 남동구,99,1
경북 영주시,서울 송파구,223,1
충북 괴산군,부산 수영구,314,1
충북 괴산군,전남 여수시,365,1
세종특별자치시,경기 안양시 만안구,194,1
경기 고양시 덕양구,충북 괴산군,205,2
충남 공주시,충남 서천군,110,1
경남 함안군,경기 평택시,348,1
광주 동구,충북 청주시 서원구,280,1
경기 고양시 덕양구,인천 부평구,51,1
충남 아산시,경기 성남시 중원구,127,1
부산 사하구,전북 고창군,340,1
대구 중구,인천 부평구,358,1
서울 중랑구,서울 중구,78,1
경기 의왕시,부산 북구,425,1
전남 완도군,울산 북구,368,1
부산 사상구,전북 임실군,286,1
인천 미추홀구,서울 서초구,82,1
경남 양산시,대구 남구,158,1
충남 청양군,대전 동구,113,1
전북 고창군,경북 영덕군,352,1
서울 동대문구,충북 괴산군,170,1
서울 금천구,서울 용산구,64,1
경기 남양주시,경기 오산시,94,1
전남 장성군,경기 고양시 덕양구,366,1
경남 창원시 마산합포구,경남 김해시,83,1
전북 김제시,경남 창원시 성산구,372,1
경남 진주시,경남 진주시,0,1
경기 시흥시,전남 완도군,414,1
서울 강동구,부산 남구,428,1
울산 남구,전남 영암군,368,1
경기 군포시,부산 사상구,452,1
강원 화천군,경기 안산시 단원구,230,1
경북 칠곡군,경남 창원시 마산회원구,144,1
서울 서초구,대전 대덕구,207,2
경북 포항시 북구,충북 단양군,271,1
경기 구리시,경북 울진군,396,1
부산 남구,경남 양산시,51,1
강원 홍천군,경남 통영시,487,1
충북 보은군,경북 고령군,173,1
경기 고양시 덕양구,경기 하남시,85,1
경기 안산시 상록구,서울 용산구,85,1
전남 신안군,경기 동두천시,439,1
충북 증평군,부산 수영구,376,1
경북 포항시 남구,인천 옹진군,433,1
부산 해운대구,광주 광산구,352,1
경기 수원시 영통구,강원 영월군,186,1
전남 완도군,충북 청주시 청원구,367,1
부산 부산진구,충남 청양군,388,1
전남 장성군,경남 산청군,167,1
경남 거창군,경기 화성시,336,1
경남 거제시,부산 기장군,282,1
강원 속초시,충남 천안시 동남구,356,1
경기 성남시 중원구,강원 태백시,311,1
충북 보은군,강원 홍천군,278,2
서울 서초구,강원 철원군,117,1
경기 수원시 권선구,충북 괴산군,154,1
광주 광산구,경북 포항시 북구,263,1
충남 서산시,충북 증평군,163,1
전북 진안군,경기 용인시 처인구,263,1
전남 화순군,전북 완주군,150,1
경북 영덕군,전북 전주시 완산구,332,1
경남 의령군,전북 군산시,329,1
전남 함평군,강원 원주시,422,1
경기 구리시,대구 중구,317,1
대구 달성군,경북 영양군,158,1
경남 김해시,전북 김제시,380,1
부산 북구,충남 서천군,421,1
대구 동구,광주 서구,376,1
경남 거제시,서울 송파구,432,1
전남 장흥군,경남 합천군,276,1
경기 안산시 단원구,충북 청주시 흥덕구,162,1
서울 강남구,충남 천안시 동남구,121,1
전북 익산시,강원 평창군,333,1
대구 북구,충북 증평군,249,1
경남 남해군,부산 남구,171,1
경기 광주시,인천 미추홀구,106,1
경기 군포시,경기 여주시,121,2
경기 고양시 일산동구,경기 오산시,127,1
경기 구리시,부산 동구,432,1
경기 과천시,경북 문경시,208,1
서울 성북구,경남 창원시 진해구,431,1
서울 성북구,충북 청주시 흥덕구,175,1
울산 중구,경기 과천시,399,1
경북 경주시,강원 태백시,488,1
경남 창원시 진해구,충북 청주시 청원구,330,1
경북 상주시,전북 임실군,271,1
경북 칠곡군,경남 창원시 마산회원구,144,2
경기 이천시,전남 진도군,405,1
전북 순창군,경북 영양군,312,1
충남 예산군,전남 구례군,233,1
인천 부평구,대전 중구,250,1
울산 울주군,전북 무주군,325,1
경북 울진군,부산 남구,207,1
전남 나주시,충북 증평군,326,1
서울 광진구,충북 증평군,152,1
경북 구미시,광주 남구,381,1
경기 양주시,강원 횡성군,163,1
경기 의왕시,경북 칠곡군,286,1
경기 오산시,경기 안성시,58,1
충남 천안시 동남구,경기 의정부시,153,1
경남 창원시 성산구,부산 수영구,85,1
전남 여수시,충남 공주시,236,1
경기 의왕시,서울 성북구,90,1
경북 영덕군,대구 남구,122,1
충북 청주시 청원구,경기 고양시 일산서구,214,1
충북 증평군,경기 양평군,138,1
경북 군위군,전남 담양군,261,1
경기 의정부시,전남 장성군,355,1
강원 양양군,경남 창원시 마산회원구,508,1
경북 상주시,경기 수원시 장안구,219,1
전남 장성군,경기 파주시,384,1
부산 북구,강원 동해시,557,1
서울 광진구,전북 군산시,262,1
경기 안산시 단원구,울산 동구,410,1
