택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
001P10027,전북 익산시,1,진주 우편집중국,0,0,13,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,26,0,0,충남 홍성군,0,천안 우편집중국,충남 홍성군,153.60000000000002,0
001P10028,서울 구로구,1,성남 우편집중국,0,0,12,1,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,25,0,0,경기 고양시 덕양구,0,고양 우편집중국,경기 고양시 덕양구,30.0,0
001P10029,충북 음성군,1,청주 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,20,0,0,경북 영주시,0,안동 우편집중국,경북 영주시,56.6,0
001P10030,대구 수성구,1,대구 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,18,0,0,충북 괴산군,0,청주 우편집중국,충북 괴산군,141.89999999999998,0
001P10031,경북 영양군,1,안동 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,17,0,0,경북 문경시,0,안동 우편집중국,경북 문경시,118.70000000000002,0
001P10032,경남 의령군,1,진주 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,16,0,0,경북 칠곡군,0,대구 우편집중국,경북 칠곡군,55.2,0
001P10033,전남 해남군,1,영암 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,16,0,0,부산 금정구,0,부산 우편집중국,부산 금정구,60.4,0
001P10034,강원 인제군,1,원주 우편집중국,0,0,8,1,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,21,0,0,서울 도봉구,0,의정부 우편집중국,서울 도봉구,63.7,0
001P10035,전북 군산시,1,진주 우편집중국,0,0,18,1,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,31,0,0,부산 동래구,0,부산 우편집중국,부산 동래구,60.4,0
002P10001,강원 원주시,2,원주 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,16,0,0,서울 성북구,0,동서울 우편집중국,서울 성북구,35.7,0
