택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10001,경기 용인시 수지구,1,426,0,부산 서구,29
001P10002,경북 상주시,1,199,0,울산 북구,14
001P10003,서울 성동구,1,226,1,중부권 광역우편물류센터,16,28,247,0,경기 부천시,0
001P10004,대구 북구,1,192,1,중부권 광역우편물류센터,14,26,231,0,충북 제천시,0
001P10005,강원 홍천군,1,290,1,중부권 광역우편물류센터,20,32,53,0,충남 계룡시,0
001P10006,충남 청양군,1,102,1,대전 우편집중국,8,20,118,0,충북 청주시 서원구,28
001P10007,경북 영주시,1,242,1,중부권 광역우편물류센터,17,29,136,0,경남 함양군,0
001P10008,경기 고양시 일산서구,1,42,0,서울 마포구,4
001P10009,전북 완주군,1,189,1,진주 우편집중국,14,26,202,1,중부권 광역우편물류센터,0,0,110,0,충남 청양군,0
001P10010,경북 고령군,1,192,1,중부권 광역우편물류센터,14,26,308,0,부산 중구,0
001P10011,전남 곡성군,1,360,0,경북 경주시,25
001P10012,경남 의령군,1,53,1,진주 우편집중국,5,17,402,1,수원 우편집중국,0,0,30,0,경기 수원시 영통구,0
001P10013,강원 양구군,1,317,1,중부권 광역우편물류센터,22,0,253,1,부천 우편집중국,0,0,36,0,인천 계양구,0
001P10014,경남 밀양시,1,212,0,경남 함양군,15
001P10015,부산 부산진구,1,70,1,부산 우편집중국,6,18,367,1,천안 우편집중국,0,0,164,0,충북 영동군,0
001P10016,충남 아산시,1,118,1,중부권 광역우편물류센터,9,21,298,0,경남 김해시,0
001P10017,인천 계양구,1,439,0,전남 강진군,30
001P10018,전북 군산시,1,254,1,부천 우편집중국,18,30,66,0,인천 중구,0
001P10019,경기 동두천시,1,276,1,중부권 광역우편물류센터,19,31,300,0,부산 동구,0
001P10020,경기 양주시,1,79,0,서울 송파구,6
001P10021,부산 부산진구,1,308,1,중부권 광역우편물류센터,22,0,133,1,천안 우편집중국,0,0,128,0,충남 서산시,0
001P10022,광주 광산구,1,202,1,광주 우편집중국,14,26,361,1,부천 우편집중국,0,0,61,0,인천 남동구,0
001P10023,전북 군산시,1,307,1,진주 우편집중국,21,0,420,1,동서울 우편집중국,0,0,84,0,서울 용산구,0
001P10024,경북 김천시,1,116,1,중부권 광역우편물류센터,9,21,268,1,고양 우편집중국,0,0,42,0,서울 마포구,0
001P10025,대구 수성구,1,212,1,중부권 광역우편물류센터,15,27,198,0,경남 진주시,0
001P10026,충남 계룡시,1,30,1,대전 우편집중국,3,15,53,1,중부권 광역우편물류센터,19,31,286,0,경기 파주시,0
001P10027,충북 청주시 청원구,1,100,1,중부권 광역우편물류센터,8,20,318,1,울산 우편집중국,0,0,30,0,울산 중구,0
001P10028,경북 영주시,1,361,0,전남 여수시,25
001P10029,경북 영주시,1,242,1,중부권 광역우편물류센터,17,29,226,0,광주 북구,0
001P10030,충남 예산군,1,113,1,천안 우편집중국,9,21,125,0,경기 안양시 동안구,29
001P10031,경기 시흥시,1,412,1,포항 우편집중국,28,0,30,0,경북 포항시 남구,0
001P10032,충북 증평군,1,58,1,청주 우편집중국,5,17,100,1,중부권 광역우편물류센터,24,0,226,0,서울 동대문구,0
001P10033,전남 영광군,1,82,1,광주 우편집중국,6,18,0,1,광주 우편집중국,0,0,92,0,전남 곡성군,0
001P10034,경남 사천시,1,42,1,진주 우편집중국,4,16,388,0,경기 성남시 중원구,0
001P10035,충북 영동군,1,164,1,천안 우편집중국,12,24,268,0,강원 정선군,0
001P10036,강원 강릉시,1,30,1,강릉 우편집중국,3,15,474,0,경남 함양군,0
001P10037,경기 여주시,1,362,1,부산 우편집중국,25,0,34,0,부산 강서구,0
001P10038,부산 연제구,1,217,0,경북 포항시 남구,15
001P10039,전북 완주군,1,189,1,진주 우편집중국,14,26,274,0,경북 청송군,0
001P10040,강원 원주시,1,30,1,원주 우편집중국,3,15,130,0,서울 중랑구,24
001P10041,전북 남원시,1,142,1,진주 우편집중국,10,22,420,1,동서울 우편집중국,0,0,213,0,경기 가평군,0
001P10042,충남 청양군,1,152,0,경기 용인시 기흥구,11
001P10043,전북 장수군,1,225,1,부산 우편집중국,16,28,34,0,부산 강서구,30
001P10044,전남 순천시,1,36,1,순천 집중과,3,15,233,1,중부권 광역우편물류센터,31,0,242,0,경북 영주시,0
001P10045,충남 아산시,1,140,0,경기 안산시 단원구,10
001P10046,충북 음성군,1,97,1,청주 우편집중국,7,19,214,1,고양 우편집중국,0,0,30,0,경기 고양시 일산동구,0
001P10047,경남 창원시 성산구,1,384,1,원주 우편집중국,27,0,62,0,강원 영월군,0
001P10048,전북 군산시,1,303,1,원주 우편집중국,21,0,150,0,강원 인제군,0
001P10049,울산 동구,1,405,1,동서울 우편집중국,28,0,84,0,서울 동대문구,0
001P10050,경남 거제시,1,136,1,창원 우편집중국,10,22,397,1,동서울 우편집중국,0,0,84,0,서울 종로구,0
001P10051,경기 광주시,1,386,0,전남 여수시,27
001P10052,울산 남구,1,337,0,대전 서구,23
001P10053,강원 영월군,1,231,1,중부권 광역우편물류센터,16,28,162,0,전북 군산시,0
001P10054,강원 삼척시,1,420,1,중부권 광역우편물류센터,29,0,257,0,전남 무안군,0
001P10055,충남 계룡시,1,253,1,의정부 우편집중국,18,30,64,0,서울 강북구,0
001P10056,전남 보성군,1,84,1,순천 집중과,7,19,397,0,인천 계양구,0
001P10057,경북 안동시,1,30,1,안동 우편집중국,3,15,196,0,충북 진천군,28
001P10058,경기 군포시,1,56,1,성남 우편집중국,5,17,397,1,울산 우편집중국,0,0,30,0,울산 동구,0
001P10059,강원 양양군,1,496,0,울산 북구,0
001P10060,전북 김제시,1,284,1,진주 우편집중국,20,32,202,1,중부권 광역우편물류센터,0,0,219,-3,전남 영광군,0
001P10061,전남 순천시,1,153,1,영암 우편집중국,11,23,45,0,전남 신안군,26
001P10062,전북 순창군,1,169,1,진주 우편집중국,12,24,269,0,경북 예천군,0
001P10063,충남 청양군,1,110,1,중부권 광역우편물류센터,8,20,165,0,경북 상주시,31
001P10064,대전 유성구,1,46,1,대전 우편집중국,4,16,215,0,경남 합천군,30
