택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
021P10102,강원 삼척시,0,21,중부권 광역우편물류센터,42,0,경남 함안군,0,0,
021P10104,전남 영암군,0,21,중부권 광역우편물류센터,37,91,경기 안양시 동안구,0,0,
021P10108,부산 금정구,0,21,중부권 광역우편물류센터,37,91,경남 하동군,0,0,
021P10114,경남 양산시,0,21,중부권 광역우편물류센터,36,91,경기 이천시,0,0,
021P10117,강원 인제군,0,21,중부권 광역우편물류센터,39,91,경북 울진군,0,0,
021P10121,경기 가평군,0,21,중부권 광역우편물류센터,38,91,강원 인제군,0,0,
021P10130,강원 고성군,0,21,중부권 광역우편물류센터,42,0,경기 구리시,0,0,
021P10133,강원 홍천군,0,21,중부권 광역우편물류센터,35,91,울산 북구,0,0,
021P10134,전남 목포시,0,21,중부권 광역우편물류센터,35,91,경북 울진군,0,0,
021P10140,부산 남구,0,21,중부권 광역우편물류센터,36,91,부산 영도구,0,0,
021P10142,경기 동두천시,0,21,중부권 광역우편물류센터,35,91,인천 강화군,0,0,
021P10151,전남 나주시,0,21,중부권 광역우편물류센터,35,91,서울 중구,0,0,
021P10153,울산 중구,0,21,중부권 광역우편물류센터,37,91,경북 울진군,0,0,
021P10157,부산 남구,0,21,중부권 광역우편물류센터,36,91,강원 횡성군,0,0,
021P10160,부산 영도구,0,21,중부권 광역우편물류센터,36,91,울산 북구,0,0,
021P10163,부산 강서구,0,21,중부권 광역우편물류센터,36,91,대구 동구,0,0,
021P10164,부산 서구,0,21,중부권 광역우편물류센터,36,91,경남 고성군,0,0,
021P10165,경남 창원시 성산구,0,21,중부권 광역우편물류센터,35,91,경기 안양시 동안구,0,0,
021P10171,전남 완도군,0,21,중부권 광역우편물류센터,37,91,서울 성동구,0,0,
021P10178,강원 삼척시,0,21,중부권 광역우편물류센터,42,0,대전 서구,0,0,
021P10182,전남 보성군,0,21,중부권 광역우편물류센터,35,91,강원 철원군,0,0,
021P10184,서울 은평구,0,21,중부권 광역우편물류센터,35,91,부산 동구,0,0,
021P10189,강원 삼척시,0,21,중부권 광역우편물류센터,42,0,대구 달서구,0,0,
021P10192,강원 삼척시,0,21,중부권 광역우편물류센터,42,0,경기 김포시,0,0,
021P10194,강원 홍천군,0,21,중부권 광역우편물류센터,35,91,부산 연제구,0,0,
021P10196,경기 연천군,0,21,중부권 광역우편물류센터,35,91,경북 영천시,0,0,
021P10201,전남 장흥군,0,21,중부권 광역우편물류센터,37,91,경기 안산시 단원구,0,0,
021P10208,경북 영덕군,0,21,중부권 광역우편물류센터,35,91,대구 수성구,0,0,
021P10211,부산 해운대구,0,21,중부권 광역우편물류센터,39,91,인천 동구,0,0,
021P10219,강원 홍천군,0,21,중부권 광역우편물류센터,35,91,강원 삼척시,0,0,
021P10220,강원 인제군,0,21,중부권 광역우편물류센터,39,91,서울 동대문구,0,0,
021P10221,강원 평창군,0,21,중부권 광역우편물류센터,35,91,경남 진주시,0,0,
021P10227,부산 강서구,0,21,중부권 광역우편물류센터,36,91,서울 중랑구,0,0,
021P10241,울산 동구,0,21,중부권 광역우편물류센터,37,91,부산 동구,0,0,
021P10244,부산 부산진구,0,21,중부권 광역우편물류센터,36,91,전남 영암군,0,0,
021P10260,전남 진도군,0,21,중부권 광역우편물류센터,35,91,부산 수영구,0,0,
021P10265,울산 중구,0,21,중부권 광역우편물류센터,37,91,경남 고성군,0,0,
021P10267,울산 남구,0,21,중부권 광역우편물류센터,37,91,인천 중구,0,0,
021P10280,부산 사하구,0,21,중부권 광역우편물류센터,36,91,부산 부산진구,0,0,
021P10285,부산 북구,0,21,중부권 광역우편물류센터,36,91,경북 청도군,0,0,
021P10287,강원 양구군,0,21,중부권 광역우편물류센터,37,91,대구 중구,0,0,
021P10291,경남 창원시 진해구,0,21,중부권 광역우편물류센터,36,91,경북 경산시,0,0,
021P10300,경기 연천군,0,21,중부권 광역우편물류센터,35,91,부산 수영구,0,0,
021P10301,강원 강릉시,0,21,중부권 광역우편물류센터,39,91,전북 순창군,0,0,
021P10302,인천 강화군,0,21,중부권 광역우편물류센터,35,91,서울 강남구,0,0,
022P10007,강원 화천군,0,22,중부권 광역우편물류센터,38,91,전남 해남군,0,0,
022P10008,전남 영암군,0,22,중부권 광역우편물류센터,38,91,전남 강진군,0,0,
022P10009,부산 기장군,0,22,중부권 광역우편물류센터,40,91,전남 장흥군,0,0,
022P10010,강원 철원군,0,22,중부권 광역우편물류센터,36,91,경남 합천군,0,0,
022P10012,부산 금정구,0,22,중부권 광역우편물류센터,38,91,서울 은평구,0,0,
022P10013,울산 울주군,0,22,중부권 광역우편물류센터,38,91,서울 강동구,0,0,
022P10017,전남 무안군,0,22,중부권 광역우편물류센터,35,91,경기 과천시,0,0,
022P10018,광주 남구,0,22,중부권 광역우편물류센터,36,91,인천 강화군,0,0,
022P10019,서울 구로구,0,22,중부권 광역우편물류센터,35,91,경북 울진군,0,0,
022P10030,강원 인제군,0,22,중부권 광역우편물류센터,40,91,경기 양주시,0,0,
022P10031,부산 동래구,0,22,중부권 광역우편물류센터,38,91,전남 신안군,0,0,
022P10032,부산 중구,0,22,중부권 광역우편물류센터,37,91,경기 안산시 단원구,0,0,
022P10033,부산 사상구,0,22,중부권 광역우편물류센터,37,91,서울 중구,0,0,
022P10036,부산 사상구,0,22,중부권 광역우편물류센터,37,91,강원 동해시,0,0,
022P10042,경기 양주시,0,22,중부권 광역우편물류센터,35,91,경남 창원시 의창구,0,0,
022P10043,인천 동구,0,22,중부권 광역우편물류센터,35,91,인천 남동구,0,0,
022P10049,전남 진도군,0,22,중부권 광역우편물류센터,36,91,경기 양평군,0,0,
022P10051,서울 도봉구,0,22,중부권 광역우편물류센터,35,91,강원 횡성군,0,0,
022P10055,전남 목포시,0,22,중부권 광역우편물류센터,36,91,경기 부천시,0,0,
022P10058,경북 영천시,0,22,중부권 광역우편물류센터,36,91,경기 용인시 처인구,0,0,
022P10063,전남 해남군,0,22,중부권 광역우편물류센터,38,91,강원 영월군,0,0,
022P10065,전남 무안군,0,22,중부권 광역우편물류센터,35,91,서울 동작구,0,0,
022P10067,서울 강서구,0,22,중부권 광역우편물류센터,35,91,경남 거제시,0,0,
022P10079,강원 횡성군,0,22,중부권 광역우편물류센터,35,91,경북 울진군,0,0,
022P10080,전남 강진군,0,22,중부권 광역우편물류센터,38,91,충북 단양군,0,0,
022P10083,부산 사하구,0,22,중부권 광역우편물류센터,37,91,서울 동대문구,0,0,
022P10087,경기 동두천시,0,22,중부권 광역우편물류센터,36,91,서울 서초구,0,0,
022P10088,울산 동구,0,22,중부권 광역우편물류센터,38,91,서울 은평구,0,0,
022P10090,인천 계양구,0,22,중부권 광역우편물류센터,35,91,광주 남구,0,0,
022P10091,부산 영도구,0,22,중부권 광역우편물류센터,37,91,경북 청도군,0,0,
022P10094,서울 구로구,0,22,중부권 광역우편물류센터,35,91,경북 의성군,0,0,
022P10101,경기 가평군,0,22,중부권 광역우편물류센터,39,91,경기 포천시,0,0,
022P10103,서울 강북구,0,22,중부권 광역우편물류센터,35,91,서울 양천구,0,0,
022P10106,부산 서구,0,22,중부권 광역우편물류센터,37,91,경기 화성시,0,0,
022P10108,경남 창원시 의창구,0,22,중부권 광역우편물류센터,35,91,경기 수원시 권선구,0,0,
022P10112,부산 사하구,0,22,중부권 광역우편물류센터,37,91,부산 해운대구,0,0,
022P10114,경기 파주시,0,22,중부권 광역우편물류센터,36,91,경북 영천시,0,0,
022P10117,전남 장흥군,0,22,중부권 광역우편물류센터,38,91,경기 과천시,0,0,
022P10119,강원 동해시,0,22,중부권 광역우편물류센터,42,0,서울 마포구,0,0,
022P10121,전남 목포시,0,22,중부권 광역우편물류센터,36,91,경북 청송군,0,0,
022P10125,서울 은평구,0,22,중부권 광역우편물류센터,36,91,전남 목포시,0,0,
022P10131,강원 양구군,0,22,중부권 광역우편물류센터,38,91,대구 달성군,0,0,
022P10134,경남 밀양시,0,22,중부권 광역우편물류센터,35,91,경기 남양주시,0,0,
022P10138,울산 북구,0,22,중부권 광역우편물류센터,38,91,서울 중구,0,0,
022P10139,부산 해운대구,0,22,중부권 광역우편물류센터,40,91,경기 수원시 장안구,0,0,
022P10142,경기 고양시 일산서구,0,22,중부권 광역우편물류센터,35,91,전남 해남군,0,0,
