택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10061,경기 양평군,0,1,중부권 광역우편물류센터,13,25,충북 단양군,37,0
001P10062,경북 영덕군,0,1,중부권 광역우편물류센터,15,27,강원 태백시,49,0
001P10063,서울 은평구,0,1,중부권 광역우편물류센터,15,27,충북 옥천군,30,0
001P10064,경기 용인시 처인구,0,1,중부권 광역우편물류센터,11,23,경기 고양시 덕양구,36,0
001P10065,전북 익산시,0,1,중부권 광역우편물류센터,6,18,경북 문경시,27,0
001P10066,부산 수영구,0,1,중부권 광역우편물류센터,17,29,경기 광주시,40,0
001P10067,충남 홍성군,0,1,중부권 광역우편물류센터,10,22,경기 동두천시,36,0
001P10068,전북 익산시,0,1,중부권 광역우편물류센터,6,18,충남 홍성군,27,0
001P10069,서울 양천구,0,1,중부권 광역우편물류센터,14,26,전북 임실군,33,0
001P10070,광주 북구,0,1,중부권 광역우편물류센터,12,24,대구 수성구,35,0
001P10071,경기 과천시,0,1,중부권 광역우편물류센터,12,24,경북 군위군,34,0
001P10072,부산 해운대구,0,1,중부권 광역우편물류센터,19,31,강원 춘천시,47,0
001P10073,경남 김해시,0,1,중부권 광역우편물류센터,16,28,서울 송파구,39,0
001P10074,경남 밀양시,0,1,중부권 광역우편물류센터,14,26,경남 함안군,38,0
001P10075,인천 미추홀구,0,1,중부권 광역우편물류센터,13,25,전남 나주시,39,0
001P10076,인천 계양구,0,1,중부권 광역우편물류센터,14,26,광주 동구,37,0
001P10077,강원 삼척시,0,1,중부권 광역우편물류센터,22,44,전북 장수군,49,0
001P10078,부산 부산진구,0,1,중부권 광역우편물류센터,16,28,경기 고양시 덕양구,41,0
001P10079,경기 군포시,0,1,중부권 광역우편물류센터,12,24,광주 동구,35,0
001P10080,부산 해운대구,0,1,중부권 광역우편물류센터,19,31,충남 계룡시,34,0
001P10081,대구 남구,0,1,중부권 광역우편물류센터,10,22,경기 고양시 일산서구,35,0
001P10082,경남 양산시,0,1,중부권 광역우편물류센터,16,28,경북 청도군,40,0
001P10083,충북 청주시 흥덕구,0,1,중부권 광역우편물류센터,6,18,전북 임실군,25,0
001P10084,서울 송파구,0,1,중부권 광역우편물류센터,12,24,경기 여주시,34,0
001P10085,서울 종로구,0,1,중부권 광역우편물류센터,12,24,전북 부안군,34,0
001P10086,대전 중구,0,1,중부권 광역우편물류센터,3,15,전남 광양시,27,0
001P10087,서울 영등포구,0,1,중부권 광역우편물류센터,14,26,강원 인제군,44,0
001P10088,충남 계룡시,0,1,중부권 광역우편물류센터,4,16,경남 창원시 의창구,29,0
001P10089,전북 완주군,0,1,중부권 광역우편물류센터,6,18,전남 목포시,32,0
001P10090,강원 정선군,0,1,중부권 광역우편물류센터,17,29,경기 포천시,43,0
001P10091,인천 남동구,0,1,중부권 광역우편물류센터,13,25,전북 전주시 덕진구,31,0
001P10092,경남 창원시 의창구,0,1,중부권 광역우편물류센터,14,26,광주 동구,37,0
001P10093,경남 김해시,0,1,중부권 광역우편물류센터,16,28,충남 예산군,34,0
001P10094,경기 이천시,0,1,중부권 광역우편물류센터,11,23,전남 장성군,33,0
001P10095,경북 포항시 북구,0,1,중부권 광역우편물류센터,15,27,경남 함안군,39,0
001P10096,서울 도봉구,0,1,중부권 광역우편물류센터,14,26,경기 양평군,38,0
001P10097,경남 산청군,0,1,중부권 광역우편물류센터,9,21,부산 부산진구,36,0
001P10098,강원 영월군,0,1,중부권 광역우편물류센터,13,25,충북 옥천군,28,0
001P10099,충남 서천군,0,1,중부권 광역우편물류센터,9,21,경기 화성시,31,0
001P10100,경기 과천시,0,1,중부권 광역우편물류센터,12,24,경북 예천군,35,0
001P10101,울산 북구,0,1,중부권 광역우편물류센터,17,29,경기 군포시,40,0
001P10102,경북 경주시,0,1,중부권 광역우편물류센터,15,27,전북 장수군,32,0
001P10103,강원 양양군,0,1,중부권 광역우편물류센터,21,44,울산 울주군,60,0
001P10104,경기 고양시 덕양구,0,1,중부권 광역우편물류센터,14,26,강원 홍천군,40,0
001P10105,서울 서대문구,0,1,중부권 광역우편물류센터,15,27,인천 동구,40,0
001P10106,경남 창원시 마산합포구,0,1,중부권 광역우편물류센터,14,26,경북 봉화군,38,0
