택배번호,출발지,출발시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,도착지,도착시간
003P10072,충북 음성군,3,20,341,1,전남 순천시
003P10077,강원 동해시,3,21,356,1,충남 아산시
003P10078,경북 경주시,3,11,156,1,대구 달성군
003P10087,경북 경주시,3,21,369,1,강원 양구군
003P10089,충북 청주시 상당구,3,12,188,1,서울 송파구
003P10091,서울 강서구,3,5,36,2,부천 우편집중국,17,21,70,1,인천 연수구
003P10093,전남 목포시,3,23,407,1,경기 여주시
003P10095,전남 순천시,3,20,349,1,경기 성남시 분당구
003P10097,경북 울진군,3,11,162,1,경북 군위군
003P10098,경기 하남시,3,17,278,1,경북 의성군
003P10101,경기 양주시,3,8,104,1,서울 성동구
003P10103,전북 고창군,3,19,312,1,서울 동작구
003P10106,경남 산청군,3,20,341,1,경기 과천시
003P10112,경북 경주시,3,16,258,1,경남 산청군
003P10115,전북 군산시,3,23,395,1,경북 경주시
003P10129,울산 남구,3,14,225,1,경북 포항시 남구
003P10130,인천 연수구,3,7,70,2,부천 우편집중국,19,22,64,1,경기 안양시 동안구
003P10131,대구 달서구,3,20,335,1,강원 양구군
003P10132,서울 은평구,3,19,313,1,경북 김천시
003P10135,경남 창원시 마산합포구,3,15,233,1,충북 보은군
003P10140,전남 여수시,3,21,370,1,경기 군포시
003P10142,경기 안양시 동안구,3,9,125,1,충남 천안시 동남구
003P10144,경남 거제시,3,18,306,1,경북 영덕군
003P10146,전남 보성군,3,23,406,1,경북 청송군
003P10147,충북 보은군,3,16,262,1,서울 은평구
003P10149,전북 남원시,3,8,106,1,전북 장수군
003P10155,경기 파주시,3,20,341,1,전북 임실군
003P10158,충남 공주시,3,9,116,1,청주 우편집중국,21,23,44,1,충북 충주시
003P10159,대구 중구,3,10,139,1,창원 우편집중국,22,24,35,1,경남 창원시 의창구
003P10164,서울 강서구,3,7,88,1,성남 우편집중국,19,22,58,1,경기 용인시 기흥구
004P10002,충북 청주시 상당구,4,12,158,1,전북 완주군
004P10003,서울 강북구,4,25,416,1,전남 나주시
004P10004,서울 중랑구,4,9,99,1,경기 오산시
004P10011,충남 계룡시,4,15,229,1,경기 여주시
004P10013,부산 연제구,4,20,319,1,전남 해남군
004P10018,전북 전주시 완산구,4,23,377,1,강원 양구군
004P10023,대구 중구,4,20,322,1,충남 당진시
004P10024,전남 함평군,4,22,352,1,경기 안양시 동안구
004P10027,경남 창원시 마산합포구,4,11,149,1,울산 북구
004P10028,경기 안산시 단원구,4,10,112,1,경기 화성시
004P10029,서울 도봉구,4,24,410,1,울산 동구
004P10030,전남 장성군,4,11,138,1,전북 전주시 덕진구
004P10033,강원 홍천군,4,23,380,1,전북 진안군
004P10035,충북 영동군,4,11,136,1,대구 달서구
004P10042,대전 동구,4,13,186,1,경기 용인시 기흥구
004P10046,서울 서대문구,4,9,94,1,경기 안산시 단원구
004P10054,부산 강서구,4,14,205,1,경북 포항시 북구
004P10055,경남 진주시,4,16,236,1,전남 신안군
004P10060,서울 성동구,4,21,347,1,대구 동구
004P10061,광주 남구,4,17,268,1,충남 공주시
004P10063,경남 사천시,4,10,126,1,전남 구례군
004P10072,서울 강남구,4,9,94,1,의정부 우편집중국,21,24,64,1,서울 강북구
004P10078,부산 남구,4,8,72,1,부산 사상구
004P10079,경북 경주시,4,24,398,1,서울 구로구
004P10082,경남 합천군,4,20,326,1,경기 성남시 중원구
004P10083,서울 종로구,4,17,254,1,강원 인제군
004P10084,충북 충주시,4,12,159,1,서울 강남구
004P10085,충남 서산시,4,17,263,1,전북 순창군
004P10086,경북 안동시,4,8,83,1,경북 군위군
004P10097,충북 음성군,4,9,97,1,청주 우편집중국,21,25,71,1,충북 진천군
004P10099,경남 진주시,4,25,426,1,서울 구로구
004P10102,경기 안산시 상록구,4,23,371,1,경북 경주시
004P10112,경기 안성시,4,15,214,1,전북 무주군
004P10124,경기 화성시,4,16,245,1,경북 봉화군
004P10135,경남 창원시 성산구,4,25,422,1,충남 태안군
004P10138,강원 철원군,4,17,262,1,충남 부여군
004P10141,충남 부여군,4,19,305,1,경북 경산시
004P10145,전남 완도군,4,6,49,1,전남 장흥군
004P10156,경기 안산시 단원구,4,7,51,2,안양 우편집중국,19,24,101,1,경기 평택시
004P10158,세종특별자치시,4,21,334,1,경남 양산시
004P10160,충남 당진시,4,20,316,1,전남 광양시
004P10163,경북 성주군,4,21,332,1,강원 춘천시
004P10164,충남 부여군,4,20,326,1,경남 함안군
004P10165,부산 해운대구,4,24,404,1,전북 익산시
004P10168,충북 충주시,4,11,136,1,충남 예산군
004P10171,강원 횡성군,4,14,194,1,서울 양천구
004P10173,광주 동구,4,10,112,1,전북 임실군
004P10175,전남 신안군,4,9,108,1,전남 보성군
005P10002,경북 영양군,5,22,348,1,인천 중구
005P10003,서울 성북구,5,10,99,1,서울 강서구
005P10004,서울 성북구,5,22,344,1,전북 순창군
005P10010,전북 익산시,5,7,39,3,전주 우편집중국,19,23,87,1,대전 유성구
005P10013,경기 양주시,5,7,38,2,의정부 우편집중국,19,22,52,1,경기 포천시
005P10015,강원 삼척시,5,11,119,1,강원 양양군
005P10017,서울 영등포구,5,9,88,1,성남 우편집중국,21,24,64,1,경기 용인시 처인구
005P10021,부산 북구,5,11,117,1,울산 울주군
005P10025,충북 청주시 청원구,5,7,30,2,청주 우편집중국,19,25,118,1,충남 계룡시
005P10029,경남 창원시 진해구,5,16,213,1,경북 영천시
005P10032,충북 괴산군,5,18,266,1,경북 포항시 북구
005P10033,경남 창원시 마산회원구,5,18,252,1,경북 봉화군
005P10040,경북 칠곡군,5,21,326,1,경기 부천시
005P10041,경기 안성시,5,11,114,1,경기 여주시
