택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10001,경남 진주시,0,1,중부권 광역우편물류센터,11,23,대구 달서구,0,0,,경남 진주시,중부권 광역우편물류센터,198,2,중부권 광역우편물류센터,대구 달서구,189,1
001P10002,충북 청주시 흥덕구,0,1,청주 우편집중국,3,15,중부권 광역우편물류센터,20,0,충북 영동군,0,0,,충북 청주시 흥덕구,청주 우편집중국,44,3,청주 우편집중국,중부권 광역우편물류센터,100,2,중부권 광역우편물류센터,충북 영동군,83,1
001P10003,충남 논산시,0,1,중부권 광역우편물류센터,6,18,부산 우편집중국,0,0,부산 남구,0,0,,충남 논산시,중부권 광역우편물류센터,100,3,중부권 광역우편물류센터,부산 우편집중국,295,1,부산 우편집중국,부산 남구,35,1
001P10007,전남 강진군,0,1,중부권 광역우편물류센터,17,0,청주 우편집중국,0,0,충북 음성군,0,0,,전남 강진군,중부권 광역우편물류센터,310,1,중부권 광역우편물류센터,청주 우편집중국,100,1,청주 우편집중국,충북 음성군,97,1
001P10008,강원 양구군,0,1,부산 우편집중국,24,0,부산 금정구,0,0,,강원 양구군,부산 우편집중국,453,1,부산 우편집중국,부산 금정구,60,1
001P10009,부산 연제구,0,1,부산 우편집중국,4,16,부산 우편집중국,0,0,부산 강서구,0,0,,부산 연제구,부산 우편집중국,60,2,부산 우편집중국,부산 우편집중국,0,1,부산 우편집중국,부산 강서구,34,1
001P10010,전남 보성군,0,1,순천 집중과,5,17,동서울 우편집중국,0,0,경기 가평군,0,0,,전남 보성군,순천 집중과,84,1,순천 집중과,동서울 우편집중국,390,1,동서울 우편집중국,경기 가평군,213,1
001P10012,전남 영광군,0,1,창원 우편집중국,16,28,경남 창녕군,0,0,,전남 영광군,창원 우편집중국,297,1,창원 우편집중국,경남 창녕군,75,1
001P10014,경기 시흥시,0,1,중부권 광역우편물류센터,13,25,성남 우편집중국,0,0,경기 용인시 기흥구,0,0,,경기 시흥시,중부권 광역우편물류센터,230,2,중부권 광역우편물류센터,성남 우편집중국,218,16,성남 우편집중국,경기 용인시 기흥구,58,1
001P10016,서울 강서구,0,1,부천 우편집중국,3,15,천안 우편집중국,23,0,충남 천안시 동남구,0,0,,서울 강서구,부천 우편집중국,36,1,부천 우편집중국,천안 우편집중국,150,1,천안 우편집중국,충남 천안시 동남구,30,1
001P10020,경남 진주시,0,1,진주 우편집중국,3,15,대구 우편집중국,23,0,경북 김천시,0,0,,경남 진주시,진주 우편집중국,34,1,진주 우편집중국,대구 우편집중국,170,1,대구 우편집중국,경북 김천시,106,1
001P10021,경기 의정부시,0,1,중부권 광역우편물류센터,14,26,충북 괴산군,0,0,,경기 의정부시,중부권 광역우편물류센터,257,1,중부권 광역우편물류센터,충북 괴산군,211,2
001P10022,충남 부여군,0,1,대전 우편집중국,7,19,경북 영덕군,0,0,,충남 부여군,대전 우편집중국,116,2,대전 우편집중국,경북 영덕군,290,1
001P10024,울산 남구,0,1,울산 우편집중국,3,15,서울 관악구,0,0,,울산 남구,울산 우편집중국,30,3,울산 우편집중국,서울 관악구,408,1
001P10026,부산 해운대구,0,1,중부권 광역우편물류센터,19,0,부산 우편집중국,0,0,부산 부산진구,0,0,,부산 해운대구,중부권 광역우편물류센터,360,1,중부권 광역우편물류센터,부산 우편집중국,295,1,부산 우편집중국,부산 부산진구,70,1
001P10027,경북 성주군,0,1,중부권 광역우편물류센터,9,21,경남 진주시,0,0,,경북 성주군,중부권 광역우편물류센터,164,2,중부권 광역우편물류센터,경남 진주시,198,1
001P10029,경남 통영시,0,1,창원 우편집중국,8,20,중부권 광역우편물류센터,0,0,서울 용산구,0,0,,경남 통영시,창원 우편집중국,136,1,창원 우편집중국,중부권 광역우편물류센터,251,5,중부권 광역우편물류센터,서울 용산구,226,1
001P10034,경북 칠곡군,0,1,대구 우편집중국,4,16,전남 신안군,0,0,,경북 칠곡군,대구 우편집중국,55,1,대구 우편집중국,전남 신안군,345,1
001P10035,전남 함평군,0,1,광주 우편집중국,6,18,서울 관악구,0,0,,전남 함평군,광주 우편집중국,108,1,광주 우편집중국,서울 관악구,337,1
001P10036,인천 중구,0,1,부천 우편집중국,4,16,중부권 광역우편물류센터,0,0,경남 창원시 진해구,0,0,,인천 중구,부천 우편집중국,66,1,부천 우편집중국,중부권 광역우편물류센터,253,7,중부권 광역우편물류센터,경남 창원시 진해구,295,1
001P10037,충북 제천시,0,1,중부권 광역우편물류센터,13,25,대구 우편집중국,0,0,대구 중구,0,0,,충북 제천시,중부권 광역우편물류센터,231,1,중부권 광역우편물류센터,대구 우편집중국,192,15,대구 우편집중국,대구 중구,30,1
