택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
001P10017,부산 북구,1,부산 우편집중국,0,0,부산 북구,부산 우편집중국,4,1,중부권 광역우편물류센터,0,0,부산 우편집중국,중부권 광역우편물류센터,0,0,수원 우편집중국,0,17,중부권 광역우편물류센터,수원 우편집중국,0,0,경기 안성시,0,수원 우편집중국,경기 안성시,113.69999999999999,0
001P10018,서울 서초구,1,동서울 우편집중국,0,0,서울 서초구,동서울 우편집중국,12,1,중부권 광역우편물류센터,0,0,동서울 우편집중국,중부권 광역우편물류센터,0,0,의정부 우편집중국,0,25,중부권 광역우편물류센터,의정부 우편집중국,0,0,서울 중랑구,0,의정부 우편집중국,서울 중랑구,48.4,0
001P10019,전남 목포시,1,영암 우편집중국,0,0,전남 목포시,영암 우편집중국,3,1,중부권 광역우편물류센터,0,0,영암 우편집중국,중부권 광역우편물류센터,0,0,광주 우편집중국,0,16,중부권 광역우편물류센터,광주 우편집중국,0,0,광주 동구,0,광주 우편집중국,광주 동구,70.6,0
001P10020,충남 청양군,1,대전 우편집중국,0,0,충남 청양군,대전 우편집중국,7,2,중부권 광역우편물류센터,0,0,대전 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,20,중부권 광역우편물류센터,동서울 우편집중국,0,0,경기 하남시,0,동서울 우편집중국,경기 하남시,51.199999999999996,0
001P10021,인천 강화군,1,부천 우편집중국,0,0,인천 강화군,부천 우편집중국,10,1,중부권 광역우편물류센터,0,0,부천 우편집중국,중부권 광역우편물류센터,0,0,성남 우편집중국,0,23,중부권 광역우편물류센터,성남 우편집중국,0,0,서울 금천구,0,성남 우편집중국,서울 금천구,56.5,0
001P10022,서울 노원구,1,의정부 우편집중국,0,0,서울 노원구,의정부 우편집중국,5,1,중부권 광역우편물류센터,0,0,의정부 우편집중국,중부권 광역우편물류센터,0,0,청주 우편집중국,0,18,중부권 광역우편물류센터,청주 우편집중국,0,0,충북 증평군,0,청주 우편집중국,충북 증평군,58.2,0
001P10023,전북 정읍시,1,진주 우편집중국,0,0,전북 정읍시,진주 우편집중국,14,1,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,27,중부권 광역우편물류센터,동서울 우편집중국,0,0,서울 강남구,0,동서울 우편집중국,서울 강남구,81.8,0
001P10024,충북 영동군,1,천안 우편집중국,0,0,충북 영동군,천안 우편집중국,12,1,중부권 광역우편물류센터,0,0,천안 우편집중국,중부권 광역우편물류센터,0,0,강릉 우편집중국,0,25,중부권 광역우편물류센터,강릉 우편집중국,0,0,강원 속초시,0,강릉 우편집중국,강원 속초시,97.3,0
001P10025,경기 의왕시,1,성남 우편집중국,0,0,경기 의왕시,성남 우편집중국,8,1,중부권 광역우편물류센터,0,0,성남 우편집중국,중부권 광역우편물류센터,0,0,진주 우편집중국,0,21,중부권 광역우편물류센터,진주 우편집중국,0,0,전북 진안군,0,진주 우편집중국,전북 진안군,150.3,0
001P10026,서울 중랑구,1,의정부 우편집중국,0,0,서울 중랑구,의정부 우편집중국,3,1,중부권 광역우편물류센터,0,0,의정부 우편집중국,중부권 광역우편물류센터,0,0,고양 우편집중국,0,16,중부권 광역우편물류센터,고양 우편집중국,0,0,경기 김포시,0,고양 우편집중국,경기 김포시,35.8,0
001P10027,경남 의령군,1,진주 우편집중국,0,0,경남 의령군,진주 우편집중국,3,1,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,16,중부권 광역우편물류센터,동서울 우편집중국,0,0,서울 광진구,0,동서울 우편집중국,서울 광진구,30.0,0
002P10001,경북 김천시,2,대구 우편집중국,0,0,경북 김천시,대구 우편집중국,7,1,중부권 광역우편물류센터,0,0,대구 우편집중국,중부권 광역우편물류센터,0,0,창원 우편집중국,0,21,중부권 광역우편물류센터,창원 우편집중국,0,0,경남 고성군,0,창원 우편집중국,경남 고성군,117.3,0
002P10002,경남 산청군,2,진주 우편집중국,0,0,경남 산청군,진주 우편집중국,5,1,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,창원 우편집중국,0,19,중부권 광역우편물류센터,창원 우편집중국,0,0,경남 창원시 진해구,0,창원 우편집중국,경남 창원시 진해구,80.0,0
002P10003,경기 남양주시,2,동서울 우편집중국,0,0,경기 남양주시,동서울 우편집중국,5,1,중부권 광역우편물류센터,0,0,동서울 우편집중국,중부권 광역우편물류센터,0,0,대구 우편집중국,0,19,중부권 광역우편물류센터,대구 우편집중국,0,0,경북 칠곡군,0,대구 우편집중국,경북 칠곡군,55.2,0
002P10004,경기 성남시 분당구,2,성남 우편집중국,0,0,경기 성남시 분당구,성남 우편집중국,5,1,중부권 광역우편물류센터,0,0,성남 우편집중국,중부권 광역우편물류센터,0,0,영암 우편집중국,0,19,중부권 광역우편물류센터,영암 우편집중국,0,0,전남 신안군,0,영암 우편집중국,전남 신안군,44.6,0
002P10005,전북 부안군,2,진주 우편집중국,0,0,전북 부안군,진주 우편집중국,16,1,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,진주 우편집중국,0,30,중부권 광역우편물류센터,진주 우편집중국,0,0,전북 김제시,0,진주 우편집중국,전북 김제시,284.1,0
