"['경남 밀양시', 1]","['부산 남구', 0]","[['부산 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['부산 우편집중국', 0, 18]]","[['경남 밀양시', '부산 우편집중국', 5, 1], ['부산 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '부산 우편집중국', 0, 0], ['부산 우편집중국', '부산 남구', 35.2, 0]]",0,0,1,P,1,0,0,1,1,경남 밀양시,1,부산 우편집중국,0,0,경남 밀양시,부산 우편집중국,5,1,중부권 광역우편물류센터,0,0,부산 우편집중국,중부권 광역우편물류센터,0,0,부산 우편집중국,0,18,중부권 광역우편물류센터,부산 우편집중국,0,0,부산 남구,0,부산 우편집중국,부산 남구,35.2,0
"['울산 남구', 1]","['경기 화성시', 0]","[['울산 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['수원 우편집중국', 0, 15]]","[['울산 남구', '울산 우편집중국', 2, 1], ['울산 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '수원 우편집중국', 0, 0], ['수원 우편집중국', '경기 화성시', 110.39999999999998, 0]]",0,0,1,P,1,0,0,1,2,울산 남구,1,울산 우편집중국,0,0,울산 남구,울산 우편집중국,2,1,중부권 광역우편물류센터,0,0,울산 우편집중국,중부권 광역우편물류센터,0,0,수원 우편집중국,0,15,중부권 광역우편물류센터,수원 우편집중국,0,0,경기 화성시,0,수원 우편집중국,경기 화성시,110.39999999999998,0
"['경북 경주시', 1]","['경북 김천시', 0]","[['포항 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['대구 우편집중국', 0, 20]]","[['경북 경주시', '포항 우편집중국', 7, 1], ['포항 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '대구 우편집중국', 0, 0], ['대구 우편집중국', '경북 김천시', 105.80000000000001, 0]]",0,0,1,P,1,0,0,1,3,경북 경주시,1,포항 우편집중국,0,0,경북 경주시,포항 우편집중국,7,1,중부권 광역우편물류센터,0,0,포항 우편집중국,중부권 광역우편물류센터,0,0,대구 우편집중국,0,20,중부권 광역우편물류센터,대구 우편집중국,0,0,경북 김천시,0,대구 우편집중국,경북 김천시,105.80000000000001,0
"['강원 속초시', 1]","['울산 울주군', 0]","[['강릉 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['울산 우편집중국', 0, 19]]","[['강원 속초시', '강릉 우편집중국', 6, 1], ['강릉 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '울산 우편집중국', 0, 0], ['울산 우편집중국', '울산 울주군', 34.7, 0]]",0,0,1,P,1,0,0,1,4,강원 속초시,1,강릉 우편집중국,0,0,강원 속초시,강릉 우편집중국,6,1,중부권 광역우편물류센터,0,0,강릉 우편집중국,중부권 광역우편물류센터,0,0,울산 우편집중국,0,19,중부권 광역우편물류센터,울산 우편집중국,0,0,울산 울주군,0,울산 우편집중국,울산 울주군,34.7,0
"['경기 수원시 장안구', 2]","['전북 완주군', 0]","[['수원 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['진주 우편집중국', 0, 23]]","[['경기 수원시 장안구', '수원 우편집중국', 9, 1], ['수원 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '진주 우편집중국', 0, 0], ['진주 우편집중국', '전북 완주군', 188.70000000000002, 0]]",0,0,2,P,1,0,0,0,1,경기 수원시 장안구,2,수원 우편집중국,0,0,경기 수원시 장안구,수원 우편집중국,9,1,중부권 광역우편물류센터,0,0,수원 우편집중국,중부권 광역우편물류센터,0,0,진주 우편집중국,0,23,중부권 광역우편물류센터,진주 우편집중국,0,0,전북 완주군,0,진주 우편집중국,전북 완주군,188.70000000000002,0
"['경남 창원시 진해구', 2]","['경기 용인시 처인구', 0]","[['창원 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['성남 우편집중국', 0, 22]]","[['경남 창원시 진해구', '창원 우편집중국', 8, 1], ['창원 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '성남 우편집중국', 0, 0], ['성남 우편집중국', '경기 용인시 처인구', 64.0, 0]]",0,0,2,P,1,0,0,0,2,경남 창원시 진해구,2,창원 우편집중국,0,0,경남 창원시 진해구,창원 우편집중국,8,1,중부권 광역우편물류센터,0,0,창원 우편집중국,중부권 광역우편물류센터,0,0,성남 우편집중국,0,22,중부권 광역우편물류센터,성남 우편집중국,0,0,경기 용인시 처인구,0,성남 우편집중국,경기 용인시 처인구,64.0,0
"['서울 성동구', 2]","['경기 김포시', 0]","[['동서울 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['고양 우편집중국', 0, 28]]","[['서울 성동구', '동서울 우편집중국', 14, 1], ['동서울 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '고양 우편집중국', 0, 0], ['고양 우편집중국', '경기 김포시', 35.8, 0]]",0,0,2,P,1,0,0,0,3,서울 성동구,2,동서울 우편집중국,0,0,서울 성동구,동서울 우편집중국,14,1,중부권 광역우편물류센터,0,0,동서울 우편집중국,중부권 광역우편물류센터,0,0,고양 우편집중국,0,28,중부권 광역우편물류센터,고양 우편집중국,0,0,경기 김포시,0,고양 우편집중국,경기 김포시,35.8,0
"['경기 수원시 팔달구', 2]","['울산 북구', 0]","[['수원 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['울산 우편집중국', 0, 22]]","[['경기 수원시 팔달구', '수원 우편집중국', 8, 1], ['수원 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '울산 우편집중국', 0, 0], ['울산 우편집중국', '울산 북구', 30.0, 0]]",0,0,2,P,1,0,0,0,4,경기 수원시 팔달구,2,수원 우편집중국,0,0,경기 수원시 팔달구,수원 우편집중국,8,1,중부권 광역우편물류센터,0,0,수원 우편집중국,중부권 광역우편물류센터,0,0,울산 우편집중국,0,22,중부권 광역우편물류센터,울산 우편집중국,0,0,울산 북구,0,울산 우편집중국,울산 북구,30.0,0
"['강원 원주시', 2]","['경북 울진군', 0]","[['원주 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['포항 우편집중국', 0, 16]]","[['강원 원주시', '원주 우편집중국', 2, 1], ['원주 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '포항 우편집중국', 0, 0], ['포항 우편집중국', '경북 울진군', 30.0, 0]]",0,0,2,P,1,0,0,0,5,강원 원주시,2,원주 우편집중국,0,0,강원 원주시,원주 우편집중국,2,1,중부권 광역우편물류센터,0,0,원주 우편집중국,중부권 광역우편물류센터,0,0,포항 우편집중국,0,16,중부권 광역우편물류센터,포항 우편집중국,0,0,경북 울진군,0,포항 우편집중국,경북 울진군,30.0,0
"['경기 김포시', 2]","['대전 서구', 0]","[['고양 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['대전 우편집중국', 0, 17]]","[['경기 김포시', '고양 우편집중국', 3, 1], ['고양 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '대전 우편집중국', 0, 0], ['대전 우편집중국', '대전 서구', 46.5, 0]]",0,0,2,P,1,0,0,0,6,경기 김포시,2,고양 우편집중국,0,0,경기 김포시,고양 우편집중국,3,1,중부권 광역우편물류센터,0,0,고양 우편집중국,중부권 광역우편물류센터,0,0,대전 우편집중국,0,17,중부권 광역우편물류센터,대전 우편집중국,0,0,대전 서구,0,대전 우편집중국,대전 서구,46.5,0
"['경기 평택시', 2]","['서울 송파구', 0]","[['수원 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['동서울 우편집중국', 0, 26]]","[['경기 평택시', '수원 우편집중국', 12, 2], ['수원 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '동서울 우편집중국', 0, 0], ['동서울 우편집중국', '서울 송파구', 58.4, 0]]",0,0,2,P,1,0,0,0,7,경기 평택시,2,수원 우편집중국,0,0,경기 평택시,수원 우편집중국,12,2,중부권 광역우편물류센터,0,0,수원 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,26,중부권 광역우편물류센터,동서울 우편집중국,0,0,서울 송파구,0,동서울 우편집중국,서울 송파구,58.4,0
"['인천 서구', 2]","['충남 공주시', 0]","[['부천 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['대전 우편집중국', 0, 20]]","[['인천 서구', '부천 우편집중국', 6, 2], ['부천 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '대전 우편집중국', 0, 0], ['대전 우편집중국', '충남 공주시', 76.4, 0]]",0,0,2,P,1,0,0,0,8,인천 서구,2,부천 우편집중국,0,0,인천 서구,부천 우편집중국,6,2,중부권 광역우편물류센터,0,0,부천 우편집중국,중부권 광역우편물류센터,0,0,대전 우편집중국,0,20,중부권 광역우편물류센터,대전 우편집중국,0,0,충남 공주시,0,대전 우편집중국,충남 공주시,76.4,0
"['경기 고양시 덕양구', 2]","['경기 수원시 장안구', 0]","[['고양 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['수원 우편집중국', 0, 16]]","[['경기 고양시 덕양구', '고양 우편집중국', 2, 1], ['고양 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '수원 우편집중국', 0, 0], ['수원 우편집중국', '경기 수원시 장안구', 76.69999999999999, 0]]",0,0,2,P,1,0,0,0,9,경기 고양시 덕양구,2,고양 우편집중국,0,0,경기 고양시 덕양구,고양 우편집중국,2,1,중부권 광역우편물류센터,0,0,고양 우편집중국,중부권 광역우편물류센터,0,0,수원 우편집중국,0,16,중부권 광역우편물류센터,수원 우편집중국,0,0,경기 수원시 장안구,0,수원 우편집중국,경기 수원시 장안구,76.69999999999999,0
"['부산 중구', 2]","['부산 사하구', 0]","[['부산 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['부산 우편집중국', 0, 21]]","[['부산 중구', '부산 우편집중국', 7, 2], ['부산 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '부산 우편집중국', 0, 0], ['부산 우편집중국', '부산 사하구', 69.7, 0]]",0,0,2,P,1,0,0,1,0,부산 중구,2,부산 우편집중국,0,0,부산 중구,부산 우편집중국,7,2,중부권 광역우편물류센터,0,0,부산 우편집중국,중부권 광역우편물류센터,0,0,부산 우편집중국,0,21,중부권 광역우편물류센터,부산 우편집중국,0,0,부산 사하구,0,부산 우편집중국,부산 사하구,69.7,0
"['충남 천안시 서북구', 2]","['서울 노원구', 0]","[['천안 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['의정부 우편집중국', 0, 16]]","[['충남 천안시 서북구', '천안 우편집중국', 2, 1], ['천안 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '의정부 우편집중국', 0, 0], ['의정부 우편집중국', '서울 노원구', 63.7, 0]]",0,0,2,P,1,0,0,1,1,충남 천안시 서북구,2,천안 우편집중국,0,0,충남 천안시 서북구,천안 우편집중국,2,1,중부권 광역우편물류센터,0,0,천안 우편집중국,중부권 광역우편물류센터,0,0,의정부 우편집중국,0,16,중부권 광역우편물류센터,의정부 우편집중국,0,0,서울 노원구,0,의정부 우편집중국,서울 노원구,63.7,0
"['부산 해운대구', 2]","['부산 영도구', 0]","[['부산 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['부산 우편집중국', 0, 26]]","[['부산 해운대구', '부산 우편집중국', 12, 1], ['부산 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '부산 우편집중국', 0, 0], ['부산 우편집중국', '부산 영도구', 69.7, 0]]",0,0,2,P,1,0,0,1,2,부산 해운대구,2,부산 우편집중국,0,0,부산 해운대구,부산 우편집중국,12,1,중부권 광역우편물류센터,0,0,부산 우편집중국,중부권 광역우편물류센터,0,0,부산 우편집중국,0,26,중부권 광역우편물류센터,부산 우편집중국,0,0,부산 영도구,0,부산 우편집중국,부산 영도구,69.7,0
"['전남 장흥군', 2]","['강원 춘천시', 0]","[['영암 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['원주 우편집중국', 0, 18]]","[['전남 장흥군', '영암 우편집중국', 4, 1], ['영암 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '원주 우편집중국', 0, 0], ['원주 우편집중국', '강원 춘천시', 108.20000000000002, 0]]",0,0,2,P,1,0,0,1,3,전남 장흥군,2,영암 우편집중국,0,0,전남 장흥군,영암 우편집중국,4,1,중부권 광역우편물류센터,0,0,영암 우편집중국,중부권 광역우편물류센터,0,0,원주 우편집중국,0,18,중부권 광역우편물류센터,원주 우편집중국,0,0,강원 춘천시,0,원주 우편집중국,강원 춘천시,108.20000000000002,0
"['광주 광산구', 2]","['경기 구리시', 0]","[['광주 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['의정부 우편집중국', 0, 28]]","[['광주 광산구', '광주 우편집중국', 14, 1], ['광주 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '의정부 우편집중국', 0, 0], ['의정부 우편집중국', '경기 구리시', 53.0, 0]]",0,0,2,P,1,0,0,1,4,광주 광산구,2,광주 우편집중국,0,0,광주 광산구,광주 우편집중국,14,1,중부권 광역우편물류센터,0,0,광주 우편집중국,중부권 광역우편물류센터,0,0,의정부 우편집중국,0,28,중부권 광역우편물류센터,의정부 우편집중국,0,0,경기 구리시,0,의정부 우편집중국,경기 구리시,53.0,0
"['전남 여수시', 2]","['서울 노원구', 0]","[['순천 집중과', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['의정부 우편집중국', 0, 16]]","[['전남 여수시', '순천 집중과', 2, 1], ['순천 집중과', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '의정부 우편집중국', 0, 0], ['의정부 우편집중국', '서울 노원구', 63.7, 0]]",0,0,2,P,1,0,0,1,5,전남 여수시,2,순천 집중과,0,0,전남 여수시,순천 집중과,2,1,중부권 광역우편물류센터,0,0,순천 집중과,중부권 광역우편물류센터,0,0,의정부 우편집중국,0,16,중부권 광역우편물류센터,의정부 우편집중국,0,0,서울 노원구,0,의정부 우편집중국,서울 노원구,63.7,0
"['인천 서구', 2]","['서울 강남구', 0]","[['부천 우편집중국', 0, 0], ['중부권 광역우편물류센터', 0, 0], ['동서울 우편집중국', 0, 20]]","[['인천 서구', '부천 우편집중국', 6, 2], ['부천 우편집중국', '중부권 광역우편물류센터', 0, 0], ['중부권 광역우편물류센터', '동서울 우편집중국', 0, 0], ['동서울 우편집중국', '서울 강남구', 81.8, 0]]",0,0,2,P,1,0,0,1,6,인천 서구,2,부천 우편집중국,0,0,인천 서구,부천 우편집중국,6,2,중부권 광역우편물류센터,0,0,부천 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,20,중부권 광역우편물류센터,동서울 우편집중국,0,0,서울 강남구,0,동서울 우편집중국,서울 강남구,81.8,0
