택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10001,대전 동구,0,1,경기 안산시 상록구,11,0,,대전 동구,경기 안산시 상록구,207,1
001P10002,경기 포천시,0,1,중부권 광역우편물류센터,15,0,충남 부여군,0,0,,경기 포천시,중부권 광역우편물류센터,283,1,중부권 광역우편물류센터,충남 부여군,124,1
001P10003,경북 포항시 남구,0,1,포항 우편집중국,3,15,중부권 광역우편물류센터,0,0,전남 담양군,0,0,,경북 포항시 남구,포항 우편집중국,30,2,포항 우편집중국,중부권 광역우편물류센터,271,1,중부권 광역우편물류센터,전남 담양군,207,1
001P10004,울산 울주군,0,1,전북 무주군,17,0,,울산 울주군,전북 무주군,325,1
001P10005,인천 계양구,0,1,광주 우편집중국,19,0,광주 동구,0,0,,인천 계양구,광주 우편집중국,363,1,광주 우편집중국,광주 동구,71,1
001P10006,부산 해운대구,0,1,인천 동구,25,0,,부산 해운대구,인천 동구,483,1
001P10007,강원 삼척시,0,1,강릉 우편집중국,5,17,중부권 광역우편물류센터,0,0,전북 장수군,0,0,,강원 삼척시,강릉 우편집중국,82,3,강릉 우편집중국,중부권 광역우편물류센터,368,2,중부권 광역우편물류센터,전북 장수군,106,1
001P10008,충북 진천군,0,1,경기 과천시,8,0,,충북 진천군,경기 과천시,133,1
001P10009,경남 하동군,0,1,경기 수원시 권선구,20,0,,경남 하동군,경기 수원시 권선구,380,1
001P10010,충남 금산군,0,1,천안 우편집중국,9,21,중부권 광역우편물류센터,0,0,경북 포항시 남구,0,0,,충남 금산군,천안 우편집중국,154,1,천안 우편집중국,중부권 광역우편물류센터,133,4,중부권 광역우편물류센터,경북 포항시 남구,271,1
001P10011,서울 관악구,0,1,수원 우편집중국,4,16,경기 수원시 팔달구,19,0,,서울 관악구,수원 우편집중국,67,1,수원 우편집중국,경기 수원시 팔달구,69,1
001P10012,경남 하동군,0,1,경남 사천시,4,0,,경남 하동군,경남 사천시,61,1
001P10013,강원 화천군,0,1,경북 포항시 남구,22,0,,강원 화천군,경북 포항시 남구,417,1
001P10014,전남 곡성군,0,1,중부권 광역우편물류센터,12,24,경북 경산시,0,0,,전남 곡성군,중부권 광역우편물류센터,229,1,중부권 광역우편물류센터,경북 경산시,216,3
001P10015,경북 예천군,0,1,안동 우편집중국,3,15,경기 양평군,26,0,,경북 예천군,안동 우편집중국,44,2,안동 우편집중국,경기 양평군,216,1
001P10016,전남 곡성군,0,1,경남 거제시,14,0,,전남 곡성군,경남 거제시,258,1
001P10017,전남 순천시,0,1,광주 남구,12,0,,전남 순천시,광주 남구,222,1
001P10018,전북 순창군,0,1,진주 우편집중국,9,21,진주 우편집중국,0,0,전북 임실군,0,0,,전북 순창군,진주 우편집중국,169,1,진주 우편집중국,진주 우편집중국,0,2,진주 우편집중국,전북 임실군,180,1
001P10019,충남 금산군,0,1,광주 우편집중국,12,24,광주 남구,0,0,,충남 금산군,광주 우편집중국,219,1,광주 우편집중국,광주 남구,150,1
