episode,dist,cost,score,entropy,"(0,0,0)","(1,0,0)","(0,1,0)","(0,0,1)","(1,1,0)","(1,0,1)","(0,1,1)","(1,1,1)",동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국
1,211.520604662478,208.0828719088429,46377702,0.1565657,201,237,250,444,187,462,325,427,2.5,4.0,7.333333333333333,4.5,6.5,3.8333333333333335,1.8333333333333333,4.5,6.5,3.1666666666666665,2.1666666666666665,1.8333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,3.8333333333333335,1.5,2.5,1.3333333333333333,4.0,1.0,3.0,4.166666666666667,2.8333333333333335
