episode,dist,cost,score,entropy,"(0,0,0)","(1,0,0)","(0,1,0)","(0,0,1)","(1,1,0)","(1,0,1)","(0,1,1)","(1,1,1)",동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국,동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국
0,244.9654735508394,238.1577024601415,61892,0.14075062,562,186,651,398,430,364,122,3213,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0,26.266666666666666,15.4,28.366666666666667,204.93333333333334,21.1,23.833333333333332,26.933333333333334,0.0,14.333333333333334,22.7,13.333333333333334,18.3,13.566666666666666,20.1,8.066666666666666,17.033333333333335,17.3,8.266666666666667,13.233333333333333,10.466666666666667,33.833333333333336,7.333333333333333,11.233333333333333,0.0
